market,name,date,heat_distance_bucket,latitude,longitude,allocated_visitor_count,n_pois_in_bucket,n_candidates_in_group,confidence
Dallas,Wendy's,2021-08-07,0-1km,32.83589001168096,-96.91630718018847,1167.5,2,4,split_estimate
Dallas,Wendy's,2021-08-07,1-2km,32.62303892574816,-96.80227163930624,1167.5,2,4,split_estimate
Dallas,Wendy's,2021-09-13,0-1km,32.83589001168096,-96.91630718018847,713.0,2,4,split_estimate
Dallas,Wendy's,2021-09-13,1-2km,32.62303892574816,-96.80227163930624,713.0,2,4,split_estimate
Dallas,Wendy's,2021-10-28,0-1km,32.83589001168096,-96.91630718018847,974.5,2,4,split_estimate
Dallas,Wendy's,2021-10-28,1-2km,32.62303892574816,-96.80227163930624,974.5,2,4,split_estimate
Dallas,Wendy's,2021-11-04,0-1km,32.83589001168096,-96.91630718018847,827.0,2,4,split_estimate
Dallas,Wendy's,2021-11-04,1-2km,32.62303892574816,-96.80227163930624,827.0,2,4,split_estimate
Dallas,Wendy's,2021-11-27,0-1km,32.83589001168096,-96.91630718018847,1801.5,2,4,split_estimate
Dallas,Wendy's,2021-11-27,1-2km,32.62303892574816,-96.80227163930624,1801.5,2,4,split_estimate
Dallas,Wendy's,2021-12-09,0-1km,32.83589001168096,-96.91630718018847,759.0,2,4,split_estimate
Dallas,Wendy's,2021-12-09,1-2km,32.62303892574816,-96.80227163930624,759.0,2,4,split_estimate
Dallas,Wendy's,2022-01-06,0-1km,32.83589001168096,-96.91630718018847,1376.5,2,4,split_estimate
Dallas,Wendy's,2022-01-06,1-2km,32.62303892574816,-96.80227163930624,1376.5,2,4,split_estimate
Dallas,Wendy's,2022-01-17,0-1km,32.83589001168096,-96.91630718018847,1100.5,2,4,split_estimate
Dallas,Wendy's,2022-01-17,1-2km,32.62303892574816,-96.80227163930624,1100.5,2,4,split_estimate
Dallas,Wendy's,2022-04-25,0-1km,32.83589001168096,-96.91630718018847,899.5,2,4,split_estimate
Dallas,Wendy's,2022-04-25,1-2km,32.62303892574816,-96.80227163930624,899.5,2,4,split_estimate
Dallas,Wendy's,2022-04-29,0-1km,32.83589001168096,-96.91630718018847,998.0,2,4,split_estimate
Dallas,Wendy's,2022-04-29,1-2km,32.62303892574816,-96.80227163930624,998.0,2,4,split_estimate
Dallas,Wendy's,2022-05-15,0-1km,32.83589001168096,-96.91630718018847,1252.5,2,4,split_estimate
Dallas,Wendy's,2022-05-15,1-2km,32.62303892574816,-96.80227163930624,1252.5,2,4,split_estimate
Dallas,Wendy's,2022-05-25,0-1km,32.83589001168096,-96.91630718018847,1141.0,2,4,split_estimate
Dallas,Wendy's,2022-05-25,1-2km,32.62303892574816,-96.80227163930624,1141.0,2,4,split_estimate
Dallas,Wendy's,2022-06-17,0-1km,32.83589001168096,-96.91630718018847,1611.5,2,4,split_estimate
Dallas,Wendy's,2022-06-17,1-2km,32.62303892574816,-96.80227163930624,1611.5,2,4,split_estimate
Dallas,Wendy's,2022-07-02,0-1km,32.83589001168096,-96.91630718018847,1046.5,2,4,split_estimate
Dallas,Wendy's,2022-07-02,1-2km,32.62303892574816,-96.80227163930624,1046.5,2,4,split_estimate
Dallas,Wendy's,2022-07-24,0-1km,32.83589001168096,-96.91630718018847,1326.0,2,4,split_estimate
Dallas,Wendy's,2022-07-24,1-2km,32.62303892574816,-96.80227163930624,1326.0,2,4,split_estimate
Dallas,Wendy's,2022-08-02,0-1km,32.83589001168096,-96.91630718018847,811.0,2,4,split_estimate
Dallas,Wendy's,2022-08-02,1-2km,32.62303892574816,-96.80227163930624,811.0,2,4,split_estimate
Dallas,Wendy's,2022-08-07,0-1km,32.83589001168096,-96.91630718018847,1508.5,2,4,split_estimate
Dallas,Wendy's,2022-08-07,1-2km,32.62303892574816,-96.80227163930624,1508.5,2,4,split_estimate
Dallas,Wendy's,2022-08-14,0-1km,32.83589001168096,-96.91630718018847,1130.5,2,4,split_estimate
Dallas,Wendy's,2022-08-14,1-2km,32.62303892574816,-96.80227163930624,1130.5,2,4,split_estimate
Dallas,Wendy's,2022-08-25,0-1km,32.83589001168096,-96.91630718018847,499.0,2,4,split_estimate
Dallas,Wendy's,2022-08-25,1-2km,32.62303892574816,-96.80227163930624,499.0,2,4,split_estimate
Dallas,Wendy's,2022-11-07,0-1km,32.83589001168096,-96.91630718018847,444.0,2,4,split_estimate
Dallas,Wendy's,2022-11-07,1-2km,32.62303892574816,-96.80227163930624,444.0,2,4,split_estimate
Dallas,Wendy's,2022-12-11,0-1km,32.83589001168096,-96.91630718018847,1317.0,2,4,split_estimate
Dallas,Wendy's,2022-12-11,1-2km,32.62303892574816,-96.80227163930624,1317.0,2,4,split_estimate
Dallas,Wendy's,2023-05-23,0-1km,32.83589001168096,-96.91630718018847,881.0,2,4,split_estimate
Dallas,Wendy's,2023-05-23,1-2km,32.62303892574816,-96.80227163930624,881.0,2,4,split_estimate
Dallas,Wendy's,2023-07-11,0-1km,32.83589001168096,-96.91630718018847,549.5,2,4,split_estimate
Dallas,Wendy's,2023-07-11,1-2km,32.62303892574816,-96.80227163930624,549.5,2,4,split_estimate
Dallas,Wendy's,2023-08-14,0-1km,32.83589001168096,-96.91630718018847,1283.5,2,4,split_estimate
Dallas,Wendy's,2023-08-14,1-2km,32.62303892574816,-96.80227163930624,1283.5,2,4,split_estimate
Dallas,Wendy's,2023-08-24,0-1km,32.83589001168096,-96.91630718018847,1109.5,2,4,split_estimate
Dallas,Wendy's,2023-08-24,1-2km,32.62303892574816,-96.80227163930624,1109.5,2,4,split_estimate
Dallas,Wendy's,2023-09-20,0-1km,32.83589001168096,-96.91630718018847,1300.0,2,4,split_estimate
Dallas,Wendy's,2023-09-20,1-2km,32.62303892574816,-96.80227163930624,1300.0,2,4,split_estimate
Dallas,Wendy's,2023-09-29,0-1km,32.83589001168096,-96.91630718018847,1240.0,2,4,split_estimate
Dallas,Wendy's,2023-09-29,1-2km,32.62303892574816,-96.80227163930624,1240.0,2,4,split_estimate
Dallas,Wendy's,2023-10-06,0-1km,32.83589001168096,-96.91630718018847,610.0,2,4,split_estimate
Dallas,Wendy's,2023-10-06,1-2km,32.62303892574816,-96.80227163930624,610.0,2,4,split_estimate
Dallas,Wendy's,2023-12-31,0-1km,32.83589001168096,-96.91630718018847,604.5,2,4,split_estimate
Dallas,Wendy's,2023-12-31,1-2km,32.62303892574816,-96.80227163930624,604.5,2,4,split_estimate
Dallas,Wendy's,2024-01-16,0-1km,32.83589001168096,-96.91630718018847,565.5,2,4,split_estimate
Dallas,Wendy's,2024-01-16,1-2km,32.62303892574816,-96.80227163930624,565.5,2,4,split_estimate
Dallas,Wendy's,2024-01-22,0-1km,32.83589001168096,-96.91630718018847,483.0,2,4,split_estimate
Dallas,Wendy's,2024-01-22,1-2km,32.62303892574816,-96.80227163930624,483.0,2,4,split_estimate
Dallas,Wendy's,2024-02-15,0-1km,32.83589001168096,-96.91630718018847,866.0,2,4,split_estimate
Dallas,Wendy's,2024-02-15,1-2km,32.62303892574816,-96.80227163930624,866.0,2,4,split_estimate
Dallas,Wendy's,2024-02-21,0-1km,32.83589001168096,-96.91630718018847,1106.5,2,4,split_estimate
Dallas,Wendy's,2024-02-21,1-2km,32.62303892574816,-96.80227163930624,1106.5,2,4,split_estimate
Dallas,Wendy's,2024-03-11,0-1km,32.83589001168096,-96.91630718018847,949.0,2,4,split_estimate
Dallas,Wendy's,2024-03-11,1-2km,32.62303892574816,-96.80227163930624,949.0,2,4,split_estimate
Dallas,Wendy's,2024-04-13,0-1km,32.83589001168096,-96.91630718018847,1000.0,2,4,split_estimate
Dallas,Wendy's,2024-04-13,1-2km,32.62303892574816,-96.80227163930624,1000.0,2,4,split_estimate
Dallas,Wendy's,2024-05-19,0-1km,32.83589001168096,-96.91630718018847,1368.0,2,4,split_estimate
Dallas,Wendy's,2024-05-19,1-2km,32.62303892574816,-96.80227163930624,1368.0,2,4,split_estimate
Dallas,Wendy's,2024-05-27,0-1km,32.83589001168096,-96.91630718018847,887.0,2,4,split_estimate
Dallas,Wendy's,2024-05-27,1-2km,32.62303892574816,-96.80227163930624,887.0,2,4,split_estimate
Dallas,Wendy's,2024-07-30,0-1km,32.83589001168096,-96.91630718018847,905.5,2,4,split_estimate
Dallas,Wendy's,2024-07-30,1-2km,32.62303892574816,-96.80227163930624,905.5,2,4,split_estimate
Dallas,Wendy's,2024-08-17,0-1km,32.83589001168096,-96.91630718018847,1455.0,2,4,split_estimate
Dallas,Wendy's,2024-08-17,1-2km,32.62303892574816,-96.80227163930624,1455.0,2,4,split_estimate
Dallas,Wendy's,2024-09-04,0-1km,32.83589001168096,-96.91630718018847,1042.5,2,4,split_estimate
Dallas,Wendy's,2024-09-04,1-2km,32.62303892574816,-96.80227163930624,1042.5,2,4,split_estimate
Dallas,Wendy's,2024-09-14,0-1km,32.83589001168096,-96.91630718018847,1269.0,2,4,split_estimate
Dallas,Wendy's,2024-09-14,1-2km,32.62303892574816,-96.80227163930624,1269.0,2,4,split_estimate
Dallas,Wendy's,2024-09-26,0-1km,32.83589001168096,-96.91630718018847,743.5,2,4,split_estimate
Dallas,Wendy's,2024-09-26,1-2km,32.62303892574816,-96.80227163930624,743.5,2,4,split_estimate
Dallas,Wendy's,2024-10-06,0-1km,32.83589001168096,-96.91630718018847,918.0,2,4,split_estimate
Dallas,Wendy's,2024-10-06,1-2km,32.62303892574816,-96.80227163930624,918.0,2,4,split_estimate
Dallas,Wendy's,2024-11-29,0-1km,32.83589001168096,-96.91630718018847,977.0,2,4,split_estimate
Dallas,Wendy's,2024-11-29,1-2km,32.62303892574816,-96.80227163930624,977.0,2,4,split_estimate
Dallas,Wendy's,2024-12-09,0-1km,32.83589001168096,-96.91630718018847,914.5,2,4,split_estimate
Dallas,Wendy's,2024-12-09,1-2km,32.62303892574816,-96.80227163930624,914.5,2,4,split_estimate
Dallas,Whataburger,2020-01-09,0-1km,32.78424268865926,-96.56485263063284,372.0,1,7,split_estimate
Dallas,Whataburger,2020-01-09,1-2km,32.729907946695775,-96.803021678172,2232.0,6,7,split_estimate
Dallas,Whataburger,2020-01-21,0-1km,32.78424268865926,-96.56485263063284,324.57142857142856,1,7,split_estimate
Dallas,Whataburger,2020-01-21,1-2km,32.729907946695775,-96.803021678172,1947.4285714285713,6,7,split_estimate
Dallas,Whataburger,2020-01-31,0-1km,32.78424268865926,-96.56485263063284,134.85714285714286,1,7,split_estimate
Dallas,Whataburger,2020-01-31,1-2km,32.729907946695775,-96.803021678172,809.1428571428571,6,7,split_estimate
Dallas,Whataburger,2020-02-01,0-1km,32.78424268865926,-96.56485263063284,208.0,1,7,split_estimate
Dallas,Whataburger,2020-02-01,1-2km,32.729907946695775,-96.803021678172,1248.0,6,7,split_estimate
Dallas,Whataburger,2020-02-06,0-1km,32.78424268865926,-96.56485263063284,352.7142857142857,1,7,split_estimate
Dallas,Whataburger,2020-02-06,1-2km,32.729907946695775,-96.803021678172,2116.285714285714,6,7,split_estimate
Dallas,Whataburger,2020-02-07,0-1km,32.78424268865926,-96.56485263063284,625.2857142857143,1,7,split_estimate
Dallas,Whataburger,2020-02-07,1-2km,32.729907946695775,-96.803021678172,3751.714285714286,6,7,split_estimate
Dallas,Whataburger,2020-03-07,0-1km,32.78424268865926,-96.56485263063284,546.5714285714286,1,7,split_estimate
Dallas,Whataburger,2020-03-07,1-2km,32.729907946695775,-96.803021678172,3279.4285714285716,6,7,split_estimate
Dallas,Whataburger,2020-03-10,0-1km,32.78424268865926,-96.56485263063284,351.7142857142857,1,7,split_estimate
Dallas,Whataburger,2020-03-10,1-2km,32.729907946695775,-96.803021678172,2110.285714285714,6,7,split_estimate
Dallas,Whataburger,2020-03-12,0-1km,32.78424268865926,-96.56485263063284,301.2857142857143,1,7,split_estimate
Dallas,Whataburger,2020-03-12,1-2km,32.729907946695775,-96.803021678172,1807.7142857142858,6,7,split_estimate
Dallas,Whataburger,2020-04-14,0-1km,32.78424268865926,-96.56485263063284,58.57142857142857,1,7,split_estimate
Dallas,Whataburger,2020-04-14,1-2km,32.729907946695775,-96.803021678172,351.42857142857144,6,7,split_estimate
Dallas,Whataburger,2020-05-25,0-1km,32.78424268865926,-96.56485263063284,228.0,1,7,split_estimate
Dallas,Whataburger,2020-05-25,1-2km,32.729907946695775,-96.803021678172,1368.0,6,7,split_estimate
Dallas,Whataburger,2020-08-06,0-1km,32.78424268865926,-96.56485263063284,157.0,1,7,split_estimate
Dallas,Whataburger,2020-08-06,1-2km,32.729907946695775,-96.803021678172,942.0,6,7,split_estimate
Dallas,Whataburger,2020-08-23,0-1km,32.78424268865926,-96.56485263063284,357.0,1,7,split_estimate
Dallas,Whataburger,2020-08-23,1-2km,32.729907946695775,-96.803021678172,2142.0,6,7,split_estimate
Dallas,Whataburger,2020-10-02,0-1km,32.78424268865926,-96.56485263063284,114.14285714285714,1,7,split_estimate
Dallas,Whataburger,2020-10-02,1-2km,32.729907946695775,-96.803021678172,684.8571428571429,6,7,split_estimate
Dallas,Whataburger,2020-10-10,0-1km,32.78424268865926,-96.56485263063284,224.42857142857142,1,7,split_estimate
Dallas,Whataburger,2020-10-10,1-2km,32.729907946695775,-96.803021678172,1346.5714285714287,6,7,split_estimate
Dallas,Whataburger,2020-10-31,0-1km,32.78424268865926,-96.56485263063284,384.42857142857144,1,7,split_estimate
Dallas,Whataburger,2020-10-31,1-2km,32.729907946695775,-96.803021678172,2306.5714285714284,6,7,split_estimate
Dallas,Whataburger,2020-12-18,0-1km,32.78424268865926,-96.56485263063284,463.7142857142857,1,7,split_estimate
Dallas,Whataburger,2020-12-18,1-2km,32.729907946695775,-96.803021678172,2782.285714285714,6,7,split_estimate
Dallas,Whataburger,2020-12-20,0-1km,32.78424268865926,-96.56485263063284,83.71428571428571,1,7,split_estimate
Dallas,Whataburger,2020-12-20,1-2km,32.729907946695775,-96.803021678172,502.2857142857143,6,7,split_estimate
Dallas,Whataburger,2020-12-27,0-1km,32.78424268865926,-96.56485263063284,139.42857142857142,1,7,split_estimate
Dallas,Whataburger,2020-12-27,1-2km,32.729907946695775,-96.803021678172,836.5714285714286,6,7,split_estimate
Dallas,Whataburger,2021-01-01,0-1km,32.78424268865926,-96.56485263063284,126.14285714285714,1,7,split_estimate
Dallas,Whataburger,2021-01-01,1-2km,32.729907946695775,-96.803021678172,756.8571428571429,6,7,split_estimate
Dallas,Whataburger,2021-01-18,0-1km,32.78424268865926,-96.56485263063284,240.71428571428572,1,7,split_estimate
Dallas,Whataburger,2021-01-18,1-2km,32.729907946695775,-96.803021678172,1444.2857142857142,6,7,split_estimate
Dallas,Whataburger,2021-01-29,0-1km,32.78424268865926,-96.56485263063284,191.57142857142858,1,7,split_estimate
Dallas,Whataburger,2021-01-29,1-2km,32.729907946695775,-96.803021678172,1149.4285714285713,6,7,split_estimate
Dallas,Whataburger,2021-03-29,0-1km,32.78424268865926,-96.56485263063284,269.7142857142857,1,7,split_estimate
Dallas,Whataburger,2021-03-29,1-2km,32.729907946695775,-96.803021678172,1618.2857142857142,6,7,split_estimate
Dallas,Whataburger,2021-03-31,0-1km,32.78424268865926,-96.56485263063284,398.0,1,7,split_estimate
Dallas,Whataburger,2021-03-31,1-2km,32.729907946695775,-96.803021678172,2388.0,6,7,split_estimate
Dallas,Whataburger,2021-04-04,0-1km,32.78424268865926,-96.56485263063284,209.71428571428572,1,7,split_estimate
Dallas,Whataburger,2021-04-04,1-2km,32.729907946695775,-96.803021678172,1258.2857142857142,6,7,split_estimate
Dallas,Whataburger,2021-04-10,0-1km,32.78424268865926,-96.56485263063284,366.7142857142857,1,7,split_estimate
Dallas,Whataburger,2021-04-10,1-2km,32.729907946695775,-96.803021678172,2200.285714285714,6,7,split_estimate
Dallas,Whataburger,2021-04-22,0-1km,32.78424268865926,-96.56485263063284,364.57142857142856,1,7,split_estimate
Dallas,Whataburger,2021-04-22,1-2km,32.729907946695775,-96.803021678172,2187.4285714285716,6,7,split_estimate
Dallas,Whataburger,2021-05-27,0-1km,32.78424268865926,-96.56485263063284,128.85714285714286,1,7,split_estimate
Dallas,Whataburger,2021-05-27,1-2km,32.729907946695775,-96.803021678172,773.1428571428571,6,7,split_estimate
Dallas,Whataburger,2021-07-25,0-1km,32.78424268865926,-96.56485263063284,133.85714285714286,1,7,split_estimate
Dallas,Whataburger,2021-07-25,1-2km,32.729907946695775,-96.803021678172,803.1428571428571,6,7,split_estimate
Dallas,Whataburger,2021-08-04,0-1km,32.78424268865926,-96.56485263063284,605.5714285714286,1,7,split_estimate
Dallas,Whataburger,2021-08-04,1-2km,32.729907946695775,-96.803021678172,3633.4285714285716,6,7,split_estimate
Dallas,Whataburger,2021-08-09,0-1km,32.78424268865926,-96.56485263063284,297.42857142857144,1,7,split_estimate
Dallas,Whataburger,2021-08-09,1-2km,32.729907946695775,-96.803021678172,1784.5714285714287,6,7,split_estimate
Dallas,Whataburger,2021-08-14,0-1km,32.78424268865926,-96.56485263063284,298.7142857142857,1,7,split_estimate
Dallas,Whataburger,2021-08-14,1-2km,32.729907946695775,-96.803021678172,1792.2857142857142,6,7,split_estimate
Dallas,Whataburger,2021-08-18,0-1km,32.78424268865926,-96.56485263063284,188.14285714285714,1,7,split_estimate
Dallas,Whataburger,2021-08-18,1-2km,32.729907946695775,-96.803021678172,1128.857142857143,6,7,split_estimate
Dallas,Whataburger,2021-09-06,0-1km,32.78424268865926,-96.56485263063284,131.28571428571428,1,7,split_estimate
Dallas,Whataburger,2021-09-06,1-2km,32.729907946695775,-96.803021678172,787.7142857142857,6,7,split_estimate
Dallas,Whataburger,2021-09-18,0-1km,32.78424268865926,-96.56485263063284,460.7142857142857,1,7,split_estimate
Dallas,Whataburger,2021-09-18,1-2km,32.729907946695775,-96.803021678172,2764.285714285714,6,7,split_estimate
Dallas,Whataburger,2021-09-19,0-1km,32.78424268865926,-96.56485263063284,521.2857142857143,1,7,split_estimate
Dallas,Whataburger,2021-09-19,1-2km,32.729907946695775,-96.803021678172,3127.714285714286,6,7,split_estimate
Dallas,Whataburger,2021-10-28,0-1km,32.78424268865926,-96.56485263063284,278.42857142857144,1,7,split_estimate
Dallas,Whataburger,2021-10-28,1-2km,32.729907946695775,-96.803021678172,1670.5714285714287,6,7,split_estimate
Dallas,Whataburger,2021-11-01,0-1km,32.78424268865926,-96.56485263063284,275.85714285714283,1,7,split_estimate
Dallas,Whataburger,2021-11-01,1-2km,32.729907946695775,-96.803021678172,1655.142857142857,6,7,split_estimate
Dallas,Whataburger,2021-11-12,0-1km,32.78424268865926,-96.56485263063284,485.14285714285717,1,7,split_estimate
Dallas,Whataburger,2021-11-12,1-2km,32.729907946695775,-96.803021678172,2910.8571428571427,6,7,split_estimate
Dallas,Whataburger,2021-12-04,0-1km,32.78424268865926,-96.56485263063284,140.85714285714286,1,7,split_estimate
Dallas,Whataburger,2021-12-04,1-2km,32.729907946695775,-96.803021678172,845.1428571428571,6,7,split_estimate
Dallas,Whataburger,2021-12-06,0-1km,32.78424268865926,-96.56485263063284,284.14285714285717,1,7,split_estimate
Dallas,Whataburger,2021-12-06,1-2km,32.729907946695775,-96.803021678172,1704.857142857143,6,7,split_estimate
Dallas,Whataburger,2022-01-09,0-1km,32.78424268865926,-96.56485263063284,220.71428571428572,1,7,split_estimate
Dallas,Whataburger,2022-01-09,1-2km,32.729907946695775,-96.803021678172,1324.2857142857142,6,7,split_estimate
Dallas,Whataburger,2022-02-07,0-1km,32.78424268865926,-96.56485263063284,310.14285714285717,1,7,split_estimate
Dallas,Whataburger,2022-02-07,1-2km,32.729907946695775,-96.803021678172,1860.857142857143,6,7,split_estimate
Dallas,Whataburger,2022-02-11,0-1km,32.78424268865926,-96.56485263063284,450.2857142857143,1,7,split_estimate
Dallas,Whataburger,2022-02-11,1-2km,32.729907946695775,-96.803021678172,2701.714285714286,6,7,split_estimate
Dallas,Whataburger,2022-02-24,0-1km,32.78424268865926,-96.56485263063284,386.7142857142857,1,7,split_estimate
Dallas,Whataburger,2022-02-24,1-2km,32.729907946695775,-96.803021678172,2320.285714285714,6,7,split_estimate
Dallas,Whataburger,2022-03-01,0-1km,32.78424268865926,-96.56485263063284,225.85714285714286,1,7,split_estimate
Dallas,Whataburger,2022-03-01,1-2km,32.729907946695775,-96.803021678172,1355.142857142857,6,7,split_estimate
Dallas,Whataburger,2022-03-09,0-1km,32.78424268865926,-96.56485263063284,445.0,1,7,split_estimate
Dallas,Whataburger,2022-03-09,1-2km,32.729907946695775,-96.803021678172,2670.0,6,7,split_estimate
Dallas,Whataburger,2022-04-02,0-1km,32.78424268865926,-96.56485263063284,791.4285714285714,1,7,split_estimate
Dallas,Whataburger,2022-04-02,1-2km,32.729907946695775,-96.803021678172,4748.571428571428,6,7,split_estimate
Dallas,Whataburger,2022-04-07,0-1km,32.78424268865926,-96.56485263063284,123.85714285714286,1,7,split_estimate
Dallas,Whataburger,2022-04-07,1-2km,32.729907946695775,-96.803021678172,743.1428571428571,6,7,split_estimate
Dallas,Whataburger,2022-04-26,0-1km,32.78424268865926,-96.56485263063284,146.85714285714286,1,7,split_estimate
Dallas,Whataburger,2022-04-26,1-2km,32.729907946695775,-96.803021678172,881.1428571428571,6,7,split_estimate
Dallas,Whataburger,2022-04-30,0-1km,32.78424268865926,-96.56485263063284,458.14285714285717,1,7,split_estimate
Dallas,Whataburger,2022-04-30,1-2km,32.729907946695775,-96.803021678172,2748.8571428571427,6,7,split_estimate
Dallas,Whataburger,2022-05-16,0-1km,32.78424268865926,-96.56485263063284,343.14285714285717,1,7,split_estimate
Dallas,Whataburger,2022-05-16,1-2km,32.729907946695775,-96.803021678172,2058.8571428571427,6,7,split_estimate
Dallas,Whataburger,2022-05-24,0-1km,32.78424268865926,-96.56485263063284,339.0,1,7,split_estimate
Dallas,Whataburger,2022-05-24,1-2km,32.729907946695775,-96.803021678172,2034.0,6,7,split_estimate
Dallas,Whataburger,2022-05-29,0-1km,32.78424268865926,-96.56485263063284,323.57142857142856,1,7,split_estimate
Dallas,Whataburger,2022-05-29,1-2km,32.729907946695775,-96.803021678172,1941.4285714285713,6,7,split_estimate
Dallas,Whataburger,2022-06-20,0-1km,32.78424268865926,-96.56485263063284,346.85714285714283,1,7,split_estimate
Dallas,Whataburger,2022-06-20,1-2km,32.729907946695775,-96.803021678172,2081.1428571428573,6,7,split_estimate
Dallas,Whataburger,2022-07-16,0-1km,32.78424268865926,-96.56485263063284,322.2857142857143,1,7,split_estimate
Dallas,Whataburger,2022-07-16,1-2km,32.729907946695775,-96.803021678172,1933.7142857142858,6,7,split_estimate
Dallas,Whataburger,2022-07-22,0-1km,32.78424268865926,-96.56485263063284,549.5714285714286,1,7,split_estimate
Dallas,Whataburger,2022-07-22,1-2km,32.729907946695775,-96.803021678172,3297.4285714285716,6,7,split_estimate
Dallas,Whataburger,2022-08-29,0-1km,32.78424268865926,-96.56485263063284,335.42857142857144,1,7,split_estimate
Dallas,Whataburger,2022-08-29,1-2km,32.729907946695775,-96.803021678172,2012.5714285714287,6,7,split_estimate
Dallas,Whataburger,2022-09-04,0-1km,32.78424268865926,-96.56485263063284,326.42857142857144,1,7,split_estimate
Dallas,Whataburger,2022-09-04,1-2km,32.729907946695775,-96.803021678172,1958.5714285714287,6,7,split_estimate
Dallas,Whataburger,2022-09-24,0-1km,32.78424268865926,-96.56485263063284,727.2857142857143,1,7,split_estimate
Dallas,Whataburger,2022-09-24,1-2km,32.729907946695775,-96.803021678172,4363.714285714285,6,7,split_estimate
Dallas,Whataburger,2022-11-08,0-1km,32.78424268865926,-96.56485263063284,332.0,1,7,split_estimate
Dallas,Whataburger,2022-11-08,1-2km,32.729907946695775,-96.803021678172,1992.0,6,7,split_estimate
Dallas,Whataburger,2022-11-14,0-1km,32.78424268865926,-96.56485263063284,254.57142857142858,1,7,split_estimate
Dallas,Whataburger,2022-11-14,1-2km,32.729907946695775,-96.803021678172,1527.4285714285713,6,7,split_estimate
Dallas,Whataburger,2022-11-19,0-1km,32.78424268865926,-96.56485263063284,117.42857142857143,1,7,split_estimate
Dallas,Whataburger,2022-11-19,1-2km,32.729907946695775,-96.803021678172,704.5714285714286,6,7,split_estimate
Dallas,Whataburger,2022-12-15,0-1km,32.78424268865926,-96.56485263063284,294.85714285714283,1,7,split_estimate
Dallas,Whataburger,2022-12-15,1-2km,32.729907946695775,-96.803021678172,1769.142857142857,6,7,split_estimate
Dallas,Whataburger,2022-12-25,0-1km,32.78424268865926,-96.56485263063284,574.8571428571429,1,7,split_estimate
Dallas,Whataburger,2022-12-25,1-2km,32.729907946695775,-96.803021678172,3449.1428571428573,6,7,split_estimate
Dallas,Whataburger,2023-01-25,0-1km,32.78424268865926,-96.56485263063284,115.85714285714286,1,7,split_estimate
Dallas,Whataburger,2023-01-25,1-2km,32.729907946695775,-96.803021678172,695.1428571428571,6,7,split_estimate
Dallas,Whataburger,2023-02-06,0-1km,32.78424268865926,-96.56485263063284,211.0,1,7,split_estimate
Dallas,Whataburger,2023-02-06,1-2km,32.729907946695775,-96.803021678172,1266.0,6,7,split_estimate
Dallas,Whataburger,2023-02-07,0-1km,32.78424268865926,-96.56485263063284,231.0,1,7,split_estimate
Dallas,Whataburger,2023-02-07,1-2km,32.729907946695775,-96.803021678172,1386.0,6,7,split_estimate
Dallas,Whataburger,2023-02-08,0-1km,32.78424268865926,-96.56485263063284,280.14285714285717,1,7,split_estimate
Dallas,Whataburger,2023-02-08,1-2km,32.729907946695775,-96.803021678172,1680.857142857143,6,7,split_estimate
Dallas,Whataburger,2023-02-15,0-1km,32.78424268865926,-96.56485263063284,180.85714285714286,1,7,split_estimate
Dallas,Whataburger,2023-02-15,1-2km,32.729907946695775,-96.803021678172,1085.142857142857,6,7,split_estimate
Dallas,Whataburger,2023-02-18,0-1km,32.78424268865926,-96.56485263063284,393.0,1,7,split_estimate
Dallas,Whataburger,2023-02-18,1-2km,32.729907946695775,-96.803021678172,2358.0,6,7,split_estimate
Dallas,Whataburger,2023-02-23,0-1km,32.78424268865926,-96.56485263063284,310.0,1,7,split_estimate
Dallas,Whataburger,2023-02-23,1-2km,32.729907946695775,-96.803021678172,1860.0,6,7,split_estimate
Dallas,Whataburger,2023-03-20,0-1km,32.78424268865926,-96.56485263063284,190.42857142857142,1,7,split_estimate
Dallas,Whataburger,2023-03-20,1-2km,32.729907946695775,-96.803021678172,1142.5714285714287,6,7,split_estimate
Dallas,Whataburger,2023-05-01,0-1km,32.78424268865926,-96.56485263063284,332.57142857142856,1,7,split_estimate
Dallas,Whataburger,2023-05-01,1-2km,32.729907946695775,-96.803021678172,1995.4285714285713,6,7,split_estimate
Dallas,Whataburger,2023-05-28,0-1km,32.78424268865926,-96.56485263063284,288.7142857142857,1,7,split_estimate
Dallas,Whataburger,2023-05-28,1-2km,32.729907946695775,-96.803021678172,1732.2857142857142,6,7,split_estimate
Dallas,Whataburger,2023-06-27,0-1km,32.78424268865926,-96.56485263063284,112.0,1,7,split_estimate
Dallas,Whataburger,2023-06-27,1-2km,32.729907946695775,-96.803021678172,672.0,6,7,split_estimate
Dallas,Whataburger,2023-07-09,0-1km,32.78424268865926,-96.56485263063284,334.14285714285717,1,7,split_estimate
Dallas,Whataburger,2023-07-09,1-2km,32.729907946695775,-96.803021678172,2004.857142857143,6,7,split_estimate
Dallas,Whataburger,2023-07-21,0-1km,32.78424268865926,-96.56485263063284,403.2857142857143,1,7,split_estimate
Dallas,Whataburger,2023-07-21,1-2km,32.729907946695775,-96.803021678172,2419.714285714286,6,7,split_estimate
Dallas,Whataburger,2023-07-26,0-1km,32.78424268865926,-96.56485263063284,369.7142857142857,1,7,split_estimate
Dallas,Whataburger,2023-07-26,1-2km,32.729907946695775,-96.803021678172,2218.285714285714,6,7,split_estimate
