state_fk,market_fk,date,predicted,actual,abs_error,pct_error
FL,Miami,2023-09-07,3501.714285714286,3394.0,107.71428571428578,0.03173667817156328
FL,Miami,2023-09-08,3627.5714285714284,15589.0,11961.428571428572,0.7672992861266644
FL,Miami,2023-09-09,5236.285714285715,4047.0,1189.2857142857147,0.29386847400190624
FL,Miami,2023-09-10,5263.0,4025.0,1238.0,0.3075776397515528
FL,Miami,2023-09-11,5274.571428571428,1448.0,3826.5714285714284,2.6426598263614838
FL,Miami,2023-09-12,4615.428571428572,803.0,3812.4285714285716,4.7477317203344604
FL,Miami,2023-09-13,4249.571428571428,4711.0,461.42857142857156,0.09794705400733847
FL,Miami,2023-09-14,4859.571428571428,1296.0,3563.5714285714284,2.749669312169312
FL,Miami,2023-09-15,4559.857142857143,10820.0,6260.142857142857,0.5785714285714285
FL,Miami,2023-09-16,3878.5714285714284,3379.0,499.57142857142844,0.14784593920432923
FL,Miami,2023-09-17,3783.1428571428573,9426.0,5642.857142857143,0.5986481161528903
FL,Miami,2023-09-18,4554.714285714285,5960.0,1405.2857142857147,0.23578619367209977
FL,Miami,2023-09-19,5199.285714285715,8454.0,3254.7142857142853,0.3849910439690425
FL,Miami,2023-09-20,6292.285714285715,7955.0,1662.7142857142853,0.20901499506150664
FL,Miami,2023-09-21,6755.714285714285,1124.0,5631.714285714285,5.010421962379257
FL,Miami,2023-09-22,6731.142857142857,3617.0,3114.142857142857,0.8609739721158023
FL,Miami,2023-09-23,5702.142857142857,6788.0,1085.8571428571431,0.15996716895361565
FL,Miami,2023-09-24,6189.142857142857,2478.0,3711.142857142857,1.4976363426726622
FL,Miami,2023-09-25,5196.571428571428,7975.0,2778.4285714285716,0.34839229735781463
FL,Miami,2023-09-26,5484.428571428572,8760.0,3275.5714285714284,0.37392367906066537
FL,Miami,2023-09-27,5528.142857142857,5470.0,58.14285714285688,0.010629407155915335
FL,Miami,2023-09-28,5173.142857142857,7867.0,2693.857142857143,0.34242495778023935
FL,Miami,2023-09-29,6136.428571428572,9078.0,2941.5714285714284,0.3240329839801089
FL,Miami,2023-09-30,6916.571428571428,346.0,6570.571428571428,18.99009083402147
FL,Miami,2023-10-01,5996.285714285715,3696.0,2300.2857142857147,0.6223716759431046
FL,Miami,2023-10-02,6170.285714285715,2735.0,3435.2857142857147,1.2560459650039175
FL,Miami,2023-10-03,5421.714285714285,1283.0,4138.714285714285,3.225810043425008
FL,Miami,2023-10-04,4353.571428571428,2562.0,1791.5714285714284,0.6992862718858035
FL,Miami,2023-10-05,3938.1428571428573,6700.0,2761.8571428571427,0.41221748400852876
FL,Miami,2023-10-06,3771.4285714285716,4491.0,719.5714285714284,0.16022521232942072
FL,Miami,2023-10-07,3116.1428571428573,5826.0,2709.8571428571427,0.4651316757392967
FL,Miami,2023-10-08,3899.0,4806.0,907.0,0.188722430295464
FL,Miami,2023-10-09,4057.5714285714284,11315.0,7257.428571428572,0.641398901584496
FL,Miami,2023-10-10,5283.285714285715,2178.0,3105.2857142857147,1.4257510166601077
FL,Miami,2023-10-11,5411.142857142857,4176.0,1235.1428571428569,0.2957717569786535
FL,Miami,2023-10-12,5641.714285714285,3112.0,2529.7142857142853,0.8128901946382665
FL,Miami,2023-10-13,5129.142857142857,7153.0,2023.8571428571431,0.2829382277166424
FL,Miami,2023-10-14,5509.428571428572,7281.0,1771.5714285714284,0.24331430141071672
FL,Miami,2023-10-15,5717.285714285715,4648.0,1069.2857142857147,0.2300528645193018
FL,Miami,2023-10-16,5694.714285714285,7208.0,1513.2857142857147,0.20994529887426674
FL,Miami,2023-10-17,5108.0,10940.0,5832.0,0.5330895795246801
FL,Miami,2023-10-18,6359.714285714285,6683.0,323.2857142857147,0.04837434000983311
FL,Miami,2023-10-19,6717.857142857143,7768.0,1050.1428571428569,0.13518831837575399
FL,Miami,2023-10-20,7383.0,4135.0,3248.0,0.7854897218863361
FL,Miami,2023-10-21,6951.857142857143,4028.0,2923.857142857143,0.7258831039863811
FL,Miami,2023-10-22,6487.142857142857,2598.0,3889.142857142857,1.4969756955900142
FL,Miami,2023-10-23,6194.285714285715,4708.0,1486.2857142857147,0.31569365214225037
FL,Miami,2023-10-24,5837.142857142857,5651.0,186.14285714285688,0.03293980837778391
FL,Miami,2023-10-25,5081.571428571428,6831.0,1749.4285714285716,0.25610138653616915
FL,Miami,2023-10-26,5102.714285714285,2953.0,2149.7142857142853,0.7279763920468287
FL,Miami,2023-10-27,4414.857142857143,5889.0,1474.1428571428569,0.2503214225068529
FL,Miami,2023-10-28,4665.428571428572,7429.0,2763.5714285714284,0.37199776935946
FL,Miami,2023-10-29,5151.285714285715,592.0,4559.285714285715,7.70149613899614
FL,Miami,2023-10-30,4864.714285714285,10471.0,5606.285714285715,0.5354107262234471
FL,Miami,2023-10-31,5688.0,4346.0,1342.0,0.30878969167050163
FL,Miami,2023-11-01,5501.571428571428,3708.0,1793.5714285714284,0.4837031900138696
FL,Miami,2023-11-02,5055.428571428572,3018.0,2037.4285714285716,0.6750923033229197
FL,Miami,2023-11-03,5064.714285714285,1878.0,3186.7142857142853,1.6968659668340178
FL,Miami,2023-11-04,4491.714285714285,1044.0,3447.7142857142853,3.3024083196496985
FL,Miami,2023-11-05,3579.5714285714284,1529.0,2050.5714285714284,1.341119312342334
FL,Miami,2023-11-06,3713.4285714285716,225.0,3488.4285714285716,15.504126984126986
FL,Miami,2023-11-07,2249.714285714286,5181.0,2931.285714285714,0.565776049852483
FL,Miami,2023-11-08,2369.0,2722.0,353.0,0.12968405584129317
FL,Miami,2023-11-09,2228.1428571428573,6805.0,4576.857142857143,0.6725726881494699
FL,Miami,2023-11-10,2769.1428571428573,16017.0,13247.857142857143,0.8271122646473836
FL,Miami,2023-11-11,4789.0,11737.0,6948.0,0.5919740990031525
FL,Miami,2023-11-12,6316.571428571428,12778.0,6461.428571428572,0.5056682244035507
FL,Miami,2023-11-13,7923.571428571428,3089.0,4834.571428571428,1.5650927253387596
FL,Miami,2023-11-14,8332.714285714286,9045.0,712.2857142857138,0.07874911158493242
FL,Miami,2023-11-15,8884.714285714286,5633.0,3251.7142857142862,0.5772615454845174
FL,Miami,2023-11-16,9300.57142857143,12462.0,3161.4285714285706,0.2536854896026778
FL,Miami,2023-11-17,10108.714285714286,2995.0,7113.714285714286,2.375196756498927
FL,Miami,2023-11-18,8248.42857142857,9509.0,1260.5714285714294,0.1325661403482416
FL,Miami,2023-11-19,7930.142857142857,5778.0,2152.142857142857,0.3724719378924986
FL,Miami,2023-11-20,6930.142857142857,3959.0,2971.142857142857,0.7504781149640962
FL,Miami,2023-11-21,7054.428571428572,260.0,6794.428571428572,26.132417582417585
FL,Miami,2023-11-22,5799.428571428572,5484.0,315.42857142857156,0.05751797436698971
FL,Miami,2023-11-23,5778.142857142857,1961.0,3817.142857142857,1.946528738981569
FL,Miami,2023-11-24,4278.0,13423.0,9145.0,0.6812933025404158
FL,Miami,2023-11-25,5767.714285714285,14911.0,9143.285714285714,0.6131906454487099
FL,Miami,2023-11-26,6539.428571428572,3449.0,3090.4285714285716,0.8960361181294786
FL,Miami,2023-11-27,6206.714285714285,2875.0,3331.7142857142853,1.1588571428571428
FL,Miami,2023-11-28,6051.857142857143,2454.0,3597.857142857143,1.4661194551170103
FL,Miami,2023-11-29,6365.285714285715,5258.0,1107.2857142857147,0.21059066456556003
FL,Miami,2023-11-30,6333.0,3813.0,2520.0,0.6608969315499607
FL,Miami,2023-12-01,6597.571428571428,8847.0,2249.4285714285716,0.2542589093962441
FL,Miami,2023-12-02,5943.857142857143,8058.0,2114.142857142857,0.26236570577598123
FL,Miami,2023-12-03,4964.857142857143,2028.0,2936.857142857143,1.4481544096928713
FL,Miami,2023-12-04,4761.857142857143,5523.0,761.1428571428569,0.13781330022503294
FL,Miami,2023-12-05,5140.142857142857,6902.0,1761.8571428571431,0.2552676242910958
FL,Miami,2023-12-06,5775.571428571428,3383.0,2392.5714285714284,0.7072336472277353
FL,Miami,2023-12-07,5507.714285714285,9704.0,4196.285714285715,0.43242845365681315
FL,Miami,2023-12-08,6349.285714285715,13259.0,6909.714285714285,0.5211338928813851
FL,Miami,2023-12-09,6979.571428571428,5866.0,1113.5714285714284,0.1898348838342019
FL,Miami,2023-12-10,6666.428571428572,9798.0,3131.5714285714284,0.3196133321669145
FL,Miami,2023-12-11,7776.428571428572,23158.0,15381.571428571428,0.6642012016828495
FL,Miami,2023-12-12,10295.714285714286,5337.0,4958.714285714286,0.9291201584624857
FL,Miami,2023-12-13,10072.142857142857,9645.0,427.1428571428569,0.04428645486188252
FL,Miami,2023-12-14,10966.714285714286,4668.0,6298.714285714286,1.3493389643775249
FL,Miami,2023-12-15,10247.285714285714,11789.0,1541.7142857142862,0.13077566254256393
FL,Miami,2023-12-16,10037.285714285714,1423.0,8614.285714285714,6.053609075394037
FL,Miami,2023-12-17,9402.57142857143,406.0,8996.57142857143,22.159042927515834
FL,Miami,2023-12-18,8060.857142857143,6010.0,2050.857142857143,0.3412407891609223
FL,Miami,2023-12-19,5611.142857142857,9127.0,3515.857142857143,0.38521498223481354
FL,Miami,2023-12-20,6152.571428571428,4445.0,1707.5714285714284,0.38415555198457335
FL,Miami,2023-12-21,5409.714285714285,8016.0,2606.2857142857147,0.3251354433989165
FL,Miami,2023-12-22,5888.0,4938.0,950.0,0.1923855812069664
FL,Miami,2023-12-23,4909.285714285715,9489.0,4579.714285714285,0.48263402737003747
FL,Miami,2023-12-24,6061.571428571428,8075.0,2013.4285714285716,0.24934099955771785
FL,Miami,2023-12-25,7157.142857142857,4777.0,2380.142857142857,0.49825054576990935
FL,Miami,2023-12-26,6981.0,8204.0,1223.0,0.1490736226231107
FL,Miami,2023-12-27,6849.142857142857,7567.0,717.8571428571431,0.09486680888821768
FL,Miami,2023-12-28,7295.142857142857,15026.0,7730.857142857143,0.514498678481109
FL,Miami,2023-12-29,8296.57142857143,6544.0,1752.5714285714294,0.26781348236115976
FL,Miami,2023-12-30,8526.0,3310.0,5216.0,1.5758308157099699
FL,Miami,2023-12-31,7643.285714285715,5284.0,2359.2857142857147,0.44649616091705424
FL,Miami,2024-01-01,7244.571428571428,4323.0,2921.5714285714284,0.6758203628432635
FL,Miami,2024-01-02,7179.714285714285,9554.0,2374.2857142857147,0.24851221627441017
FL,Miami,2024-01-03,7372.571428571428,3346.0,4026.5714285714284,1.2033985142174024
FL,Miami,2024-01-04,6769.571428571428,9094.0,2324.4285714285716,0.25560023877595905
FL,Miami,2024-01-05,5922.142857142857,4564.0,1358.1428571428569,0.29757731313384245
FL,Miami,2024-01-06,5639.285714285715,2078.0,3561.2857142857147,1.7138044823319127
FL,Miami,2024-01-07,5463.285714285715,9587.0,4123.714285714285,0.430136047325992
FL,Miami,2024-01-08,6078.0,1508.0,4570.0,3.0305039787798407
FL,Miami,2024-01-09,5675.857142857143,1423.0,4252.857142857143,2.988655757454071
FL,Miami,2024-01-10,4514.285714285715,8385.0,3870.7142857142853,0.46162364767015923
FL,Miami,2024-01-11,5234.142857142857,5860.0,625.8571428571431,0.10680156021452954
FL,Miami,2024-01-12,4772.142857142857,1211.0,3561.142857142857,2.940662970390468
FL,Miami,2024-01-13,4293.142857142857,4257.0,36.14285714285688,0.008490217792543314
FL,Miami,2024-01-14,4604.428571428572,3171.0,1433.4285714285716,0.45204306888318246
FL,Miami,2024-01-15,3687.8571428571427,4711.0,1023.1428571428573,0.2171816720744762
FL,Miami,2024-01-16,4145.428571428572,3492.0,653.4285714285716,0.18712158402880055
FL,Miami,2024-01-17,4441.0,4096.0,345.0,0.084228515625
FL,Miami,2024-01-18,3828.285714285714,894.0,2934.285714285714,3.28219878555449
FL,Miami,2024-01-19,3118.8571428571427,7107.0,3988.1428571428573,0.561157008181069
FL,Miami,2024-01-20,3961.1428571428573,6868.0,2906.8571428571427,0.42324652633330556
FL,Miami,2024-01-21,4334.142857142857,4213.0,121.14285714285688,0.028754535281950364
FL,Miami,2024-01-22,4483.0,4317.0,166.0,0.0384526291406069
FL,Miami,2024-01-23,4426.714285714285,3092.0,1334.7142857142853,0.43166697468120485
FL,Miami,2024-01-24,4369.571428571428,3821.0,548.5714285714284,0.14356750289752118
FL,Miami,2024-01-25,4330.285714285715,3018.0,1312.2857142857147,0.4348196535075264
FL,Miami,2024-01-26,4633.714285714285,5044.0,410.2857142857147,0.08134133907329791
FL,Miami,2024-01-27,4339.0,11769.0,7430.0,0.6313195683575495
FL,Miami,2024-01-28,5039.142857142857,4484.0,555.1428571428569,0.1238052759016184
FL,Miami,2024-01-29,5077.857142857143,5100.0,22.142857142856883,0.00434173669467782
FL,Miami,2024-01-30,5189.714285714285,1605.0,3584.7142857142853,2.233466844681798
FL,Miami,2024-01-31,4977.285714285715,3705.0,1272.2857142857147,0.3433969539232698
FL,Miami,2024-02-01,4960.714285714285,5389.0,428.2857142857147,0.07947406091774256
FL,Miami,2024-02-02,5299.428571428572,6017.0,717.5714285714284,0.11925734229207718
FL,Miami,2024-02-03,5438.428571428572,5018.0,420.42857142857156,0.08378409155611231
FL,Miami,2024-02-04,4474.0,1999.0,2475.0,1.2381190595297649
FL,Miami,2024-02-05,4119.0,642.0,3477.0,5.41588785046729
FL,Miami,2024-02-06,3482.1428571428573,3058.0,424.14285714285734,0.13869943006633662
FL,Miami,2024-02-07,3689.714285714286,8174.0,4484.285714285714,0.5486035862840364
FL,Miami,2024-02-08,4328.142857142857,1692.0,2636.142857142857,1.5580040526849035
FL,Miami,2024-02-09,3800.0,3612.0,188.0,0.05204872646733112
FL,Miami,2024-02-10,3456.4285714285716,5428.0,1971.5714285714284,0.3632224444678387
FL,Miami,2024-02-11,3515.0,2765.0,750.0,0.27124773960216997
FL,Miami,2024-02-12,3624.4285714285716,2695.0,929.4285714285716,0.34487145507553674
FL,Miami,2024-02-13,3917.714285714286,1590.0,2327.714285714286,1.4639712488769092
FL,Miami,2024-02-14,3708.0,3682.0,26.0,0.007061379684953829
FL,Miami,2024-02-15,3066.285714285714,6486.0,3419.714285714286,0.5272454957931368
FL,Miami,2024-02-16,3751.1428571428573,5538.0,1786.8571428571427,0.32265387194964656
FL,Miami,2024-02-17,4026.285714285714,12551.0,8524.714285714286,0.679205982448752
FL,Miami,2024-02-18,5043.857142857143,4024.0,1019.8571428571431,0.253443623970463
FL,Miami,2024-02-19,5223.714285714285,4923.0,300.7142857142853,0.06108354371608477
FL,Miami,2024-02-20,5542.0,5404.0,138.0,0.02553663952627683
FL,Miami,2024-02-21,6086.857142857143,2789.0,3297.857142857143,1.182451467499872
FL,Miami,2024-02-22,5959.285714285715,5517.0,442.2857142857147,0.08016779305523195
FL,Miami,2024-02-23,5820.857142857143,2127.0,3693.857142857143,1.7366512190207537
FL,Miami,2024-02-24,5333.571428571428,5572.0,238.42857142857156,0.04279048302738183
FL,Miami,2024-02-25,4336.571428571428,4505.0,168.42857142857156,0.03738703028381166
FL,Miami,2024-02-26,4405.285714285715,3381.0,1024.2857142857147,0.30295347952845747
FL,Miami,2024-02-27,4185.0,9830.0,5645.0,0.5742624618514751
FL,Miami,2024-02-28,4817.285714285715,4181.0,636.2857142857147,0.1521850548399222
FL,Miami,2024-02-29,5016.142857142857,5918.0,901.8571428571431,0.15239221744797957
FL,Miami,2024-03-01,5073.428571428572,7074.0,2000.5714285714284,0.2828062522719011
FL,Miami,2024-03-02,5780.142857142857,12025.0,6244.857142857143,0.5193228393228393
FL,Miami,2024-03-03,6702.0,1516.0,5186.0,3.420844327176781
FL,Miami,2024-03-04,6275.0,9691.0,3416.0,0.35249200288927873
FL,Miami,2024-03-05,7176.428571428572,4649.0,2527.4285714285716,0.5436499400792798
FL,Miami,2024-03-06,6436.285714285715,3605.0,2831.2857142857147,0.7853774519516545
FL,Miami,2024-03-07,6354.0,3727.0,2627.0,0.7048564529111886
FL,Miami,2024-03-08,6041.0,3297.0,2744.0,0.832271762208068
FL,Miami,2024-03-09,5501.428571428572,2859.0,2642.4285714285716,0.9242492379953031
FL,Miami,2024-03-10,4192.0,8692.0,4500.0,0.5177174413253567
FL,Miami,2024-03-11,5217.142857142857,12590.0,7372.857142857143,0.5856121638488596
FL,Miami,2024-03-12,5631.285714285715,5334.0,297.2857142857147,0.05573410466548832
FL,Miami,2024-03-13,5729.142857142857,5095.0,634.1428571428569,0.12446375998878448
FL,Miami,2024-03-14,5942.0,1020.0,4922.0,4.825490196078431
FL,Miami,2024-03-15,5555.285714285715,13276.0,7720.714285714285,0.5815542547238841
FL,Miami,2024-03-16,6980.857142857143,18748.0,11767.142857142857,0.6276479014904447
FL,Miami,2024-03-17,9250.714285714286,6530.0,2720.7142857142862,0.4166484357908555
FL,Miami,2024-03-18,8941.857142857143,4637.0,4304.857142857143,0.9283711759450384
FL,Miami,2024-03-19,7805.714285714285,2544.0,5261.714285714285,2.068283917340521
FL,Miami,2024-03-20,7407.142857142857,5143.0,2264.142857142857,0.44023777117302293
FL,Miami,2024-03-21,7414.0,6078.0,1336.0,0.21980914774596907
FL,Miami,2024-03-22,8136.571428571428,590.0,7546.571428571428,12.790799031476997
FL,Miami,2024-03-23,6324.285714285715,8161.0,1836.7142857142853,0.22505995413727303
FL,Miami,2024-03-24,4811.857142857143,2404.0,2407.857142857143,1.001604468742572
FL,Miami,2024-03-25,4222.428571428572,9005.0,4782.571428571428,0.5311017688585706
FL,Miami,2024-03-26,4846.428571428572,10667.0,5820.571428571428,0.5456615195060869
FL,Miami,2024-03-27,6006.857142857143,5920.0,86.85714285714312,0.014671814671814715
FL,Miami,2024-03-28,6117.857142857143,7637.0,1519.1428571428569,0.19891879758319456
FL,Miami,2024-03-29,6340.571428571428,13861.0,7520.428571428572,0.5425603182619271
FL,Miami,2024-03-30,8236.42857142857,10259.0,2022.5714285714294,0.19715093367496142
FL,Miami,2024-03-31,8536.142857142857,5283.0,3253.142857142857,0.6157756685865714
FL,Miami,2024-04-01,8947.42857142857,4686.0,4261.428571428571,0.9093957685506979
FL,Miami,2024-04-02,8330.42857142857,7860.0,470.42857142857065,0.05985096328607769
FL,Miami,2024-04-03,7929.428571428572,5457.0,2472.4285714285716,0.45307468781905286
FL,Miami,2024-04-04,7863.285714285715,4214.0,3649.2857142857147,0.8659909146382807
FL,Miami,2024-04-05,7374.285714285715,1568.0,5806.285714285715,3.7029883381924202
FL,Miami,2024-04-06,5618.142857142857,7305.0,1686.8571428571431,0.23091815781754182
FL,Miami,2024-04-07,5196.142857142857,10105.0,4908.857142857143,0.485784972078886
FL,Miami,2024-04-08,5885.0,3815.0,2070.0,0.5425950196592398
FL,Miami,2024-04-09,5760.571428571428,3442.0,2318.5714285714284,0.6736116875570681
FL,Miami,2024-04-10,5129.428571428572,8357.0,3227.5714285714284,0.38621173011504467
FL,Miami,2024-04-11,5543.714285714285,3172.0,2371.7142857142853,0.7477031165555754
FL,Miami,2024-04-12,5394.857142857143,5543.0,148.14285714285688,0.026726115306306492
FL,Miami,2024-04-13,5962.714285714285,5600.0,362.7142857142853,0.06477040816326524
FL,Miami,2024-04-14,5719.142857142857,4765.0,954.1428571428569,0.20023984410133408
FL,Miami,2024-04-15,4956.285714285715,3627.0,1329.2857142857147,0.36649730198117303
FL,Miami,2024-04-16,4929.428571428572,3968.0,961.4285714285716,0.24229550691244242
FL,Miami,2024-04-17,5004.571428571428,8560.0,3555.4285714285716,0.4153538050734313
FL,Miami,2024-04-18,5033.571428571428,5662.0,628.4285714285716,0.11099056365746583
FL,Miami,2024-04-19,5389.285714285715,7851.0,2461.7142857142853,0.3135542333096784
FL,Miami,2024-04-20,5719.0,11236.0,5517.0,0.49101103595585616
FL,Miami,2024-04-21,6524.142857142857,6277.0,247.14285714285688,0.03937276679032291
FL,Miami,2024-04-22,6740.142857142857,11738.0,4997.857142857143,0.42578438770294286
FL,Miami,2024-04-23,7898.857142857143,8334.0,435.1428571428569,0.052212965819877236
FL,Miami,2024-04-24,8522.57142857143,4207.0,4315.571428571429,1.02580732792285
FL,Miami,2024-04-25,7900.714285714285,6103.0,1797.7142857142853,0.29456239320240624
FL,Miami,2024-04-26,7963.714285714285,3474.0,4489.714285714285,1.2923760177646186
FL,Miami,2024-04-27,7338.428571428572,3203.0,4135.428571428572,1.2911110119976807
FL,Miami,2024-04-28,6190.857142857143,7328.0,1137.1428571428569,0.1551777916406737
FL,Miami,2024-04-29,6341.0,5543.0,798.0,0.1439653617174815
FL,Miami,2024-04-30,5456.0,4472.0,984.0,0.22003577817531306
FL,Miami,2024-05-01,4904.285714285715,9807.0,4902.714285714285,0.499919882299815
FL,Miami,2024-05-02,5704.285714285715,992.0,4712.285714285715,4.75028801843318
FL,Miami,2024-05-03,4974.142857142857,8939.0,3964.857142857143,0.44354593834401423
FL,Miami,2024-05-04,5754.857142857143,10312.0,4557.142857142857,0.441926188629059
FL,Miami,2024-05-05,6770.428571428572,10455.0,3684.5714285714284,0.35242194438751107
FL,Miami,2024-05-06,7217.142857142857,6333.0,884.1428571428569,0.13960885159369285
FL,Miami,2024-05-07,7330.0,2893.0,4437.0,1.5337020394054615
FL,Miami,2024-05-08,7104.428571428572,9711.0,2606.5714285714284,0.2684143166070877
FL,Miami,2024-05-09,7090.714285714285,8568.0,1477.2857142857147,0.17241896758703487
FL,Miami,2024-05-10,8173.0,9483.0,1310.0,0.1381419382052093
FL,Miami,2024-05-11,8250.714285714286,1044.0,7206.714285714286,6.902983032293378
FL,Miami,2024-05-12,6926.714285714285,817.0,6109.714285714285,7.478230459870606
FL,Miami,2024-05-13,5549.857142857143,8822.0,3272.142857142857,0.3709071477151277
FL,Miami,2024-05-14,5905.428571428572,5379.0,526.4285714285716,0.09786736780601814
FL,Miami,2024-05-15,6260.571428571428,5608.0,652.5714285714284,0.11636437742001221
FL,Miami,2024-05-16,5674.428571428572,4149.0,1525.4285714285716,0.36766174293289267
FL,Miami,2024-05-17,5043.142857142857,6577.0,1533.8571428571431,0.23321531744825044
FL,Miami,2024-05-18,4628.0,6906.0,2278.0,0.3298580944106574
FL,Miami,2024-05-19,5465.428571428572,5522.0,56.57142857142844,0.010244735344336914
FL,Miami,2024-05-20,6137.571428571428,3048.0,3089.5714285714284,1.0136389201349831
FL,Miami,2024-05-21,5312.714285714285,390.0,4922.714285714285,12.622344322344322
FL,Miami,2024-05-22,4600.0,5871.0,1271.0,0.2164878214954863
FL,Miami,2024-05-23,4637.571428571428,2028.0,2609.5714285714284,1.2867709213863059
FL,Miami,2024-05-24,4334.571428571428,2697.0,1637.5714285714284,0.6071825838232957
FL,Miami,2024-05-25,3780.285714285714,14619.0,10838.714285714286,0.7414128384783013
FL,Miami,2024-05-26,4882.142857142857,13583.0,8700.857142857143,0.6405696195875096
FL,Miami,2024-05-27,6033.714285714285,8156.0,2122.2857142857147,0.26021158831359914
FL,Miami,2024-05-28,6763.428571428572,569.0,6194.428571428572,10.88651770022596
FL,Miami,2024-05-29,6789.0,16910.0,10121.0,0.598521584861029
FL,Miami,2024-05-30,8366.0,4193.0,4173.0,0.9952301454805629
FL,Miami,2024-05-31,8675.285714285714,12002.0,3326.7142857142862,0.2771799938105554
FL,Miami,2024-06-01,10004.57142857143,59.0,9945.57142857143,168.56900726392254
FL,Miami,2024-06-02,7924.571428571428,8727.0,802.4285714285716,0.09194781384537316
FL,Miami,2024-06-03,7230.857142857143,498.0,6732.857142857143,13.519793459552496
FL,Miami,2024-06-04,6136.857142857143,3158.0,2978.857142857143,0.94327331946078
FL,Miami,2024-06-05,6506.714285714285,1762.0,4744.714285714285,2.692800389168153
FL,Miami,2024-06-06,4342.714285714285,9816.0,5473.285714285715,0.5575881942018862
FL,Miami,2024-06-07,5146.0,13158.0,8012.0,0.60890712874297
FL,Miami,2024-06-08,5311.142857142857,9364.0,4052.857142857143,0.4328125953499726
FL,Miami,2024-06-09,6640.428571428572,12055.0,5414.571428571428,0.44915565562599985
FL,Miami,2024-06-10,7115.857142857143,6317.0,798.8571428571431,0.12646147583617906
FL,Miami,2024-06-11,7947.142857142857,2703.0,5244.142857142857,1.9401194440040166
FL,Miami,2024-06-12,7882.142857142857,3130.0,4752.142857142857,1.518256503879507
FL,Miami,2024-06-13,8077.571428571428,8490.0,412.42857142857156,0.04857815917886591
FL,Miami,2024-06-14,7888.142857142857,7933.0,44.85714285714312,0.005654499288685632
FL,Miami,2024-06-15,7141.714285714285,6270.0,871.7142857142853,0.13902939166097056
FL,Miami,2024-06-16,6699.714285714285,18278.0,11578.285714285714,0.6334547387178966
FL,Miami,2024-06-17,7588.714285714285,5713.0,1875.7142857142853,0.32832387287139597
FL,Miami,2024-06-18,7502.428571428572,7117.0,385.42857142857156,0.05415604488247457
FL,Miami,2024-06-19,8133.0,3507.0,4626.0,1.3190761334473908
FL,Miami,2024-06-20,8186.857142857143,9403.0,1216.1428571428569,0.12933562236976037
FL,Miami,2024-06-21,8317.285714285714,8830.0,512.7142857142862,0.05806503801973797
FL,Miami,2024-06-22,8445.42857142857,4707.0,3738.4285714285706,0.7942274424109986
FL,Miami,2024-06-23,8222.142857142857,11509.0,3286.857142857143,0.28559015925424824
FL,Miami,2024-06-24,7255.142857142857,4883.0,2372.142857142857,0.48579620256867845
FL,Miami,2024-06-25,7136.571428571428,6547.0,589.5714285714284,0.0900521503851273
FL,Miami,2024-06-26,7055.142857142857,3247.0,3808.142857142857,1.1728188657662018
FL,Miami,2024-06-27,7018.0,19235.0,12217.0,0.6351442682609826
FL,Miami,2024-06-28,8422.57142857143,6857.0,1565.5714285714294,0.22831725660951283
FL,Miami,2024-06-29,8140.714285714285,6356.0,1784.7142857142853,0.28079205250382083
FL,Miami,2024-06-30,8376.285714285714,8411.0,34.714285714286234,0.00412724833126694
FL,Miami,2024-07-01,7933.714285714285,7572.0,361.7142857142853,0.047769979624179254
FL,Miami,2024-07-02,8317.857142857143,1279.0,7038.857142857143,5.503406679325366
FL,Miami,2024-07-03,7565.285714285715,3323.0,4242.285714285715,1.276643308542195
FL,Miami,2024-07-04,7576.142857142857,29.0,7547.142857142857,260.2463054187192
FL,Miami,2024-07-05,4832.428571428572,6675.0,1842.5714285714284,0.2760406634563938
FL,Miami,2024-07-06,4806.428571428572,4092.0,714.4285714285716,0.17459153749476333
FL,Miami,2024-07-07,4483.0,10581.0,6098.0,0.5763160381816463
FL,Miami,2024-07-08,4793.0,7153.0,2360.0,0.3299314972738711
FL,Miami,2024-07-09,4733.142857142857,5663.0,929.8571428571431,0.1641986831815545
FL,Miami,2024-07-10,5359.428571428572,9666.0,4306.571428571428,0.44553811592917736
FL,Miami,2024-07-11,6265.571428571428,3086.0,3179.5714285714284,1.0303212665493935
FL,Miami,2024-07-12,6702.285714285715,18574.0,11871.714285714286,0.6391576550939101
FL,Miami,2024-07-13,8402.142857142857,1294.0,7108.142857142857,5.493155221903289
FL,Miami,2024-07-14,8002.428571428572,3795.0,4207.428571428572,1.1086768304159609
FL,Miami,2024-07-15,7033.0,9284.0,2251.0,0.2424601464885825
FL,Miami,2024-07-16,7337.428571428572,3750.0,3587.4285714285716,0.9566476190476191
FL,Miami,2024-07-17,7064.142857142857,2401.0,4663.142857142857,1.9421669542452549
FL,Miami,2024-07-18,6026.285714285715,7481.0,1454.7142857142853,0.19445452288655063
FL,Miami,2024-07-19,6654.142857142857,2954.0,3700.142857142857,1.2525872908405067
FL,Miami,2024-07-20,4422.714285714285,15924.0,11501.285714285714,0.7222610973552948
FL,Miami,2024-07-21,6512.714285714285,3178.0,3334.7142857142853,1.0493122359075788
FL,Miami,2024-07-22,6424.571428571428,7796.0,1371.4285714285716,0.17591438833101225
FL,Miami,2024-07-23,6212.0,2386.0,3826.0,1.603520536462699
FL,Miami,2024-07-24,6017.142857142857,3832.0,2185.142857142857,0.5702356099015806
