date,market,heat_distance_bucket,allocated_visitor_count,n_brands
2022-11-16,Dallas,3-5km,918.0,1
2022-11-16,Houston,0-1km,13319.0,4
2022-11-16,Houston,1-2km,1270.0,3
2022-11-16,Houston,2-3km,1117.3333333333333,2
2022-11-16,Houston,5km+,186.66666666666666,1
2022-11-17,Dallas,0-1km,46.0,1
2022-11-17,Dallas,1-2km,46.0,1
2022-11-17,Dallas,2-3km,46.0,1
2022-11-17,Houston,0-1km,311.8,3
2022-11-17,Houston,1-2km,255.6,1
2022-11-17,Houston,3-5km,301.6,2
2022-11-17,Houston,5km+,46.0,1
2022-11-18,Dallas,0-1km,290.0,1
2022-11-18,Dallas,1-2km,290.0,1
2022-11-18,Dallas,2-3km,290.0,1
2022-11-18,Houston,0-1km,290.0,1
2022-11-18,Houston,1-2km,290.0,1
2022-11-18,Houston,5km+,290.0,1
2022-11-19,Dallas,0-1km,939.0952380952381,2
2022-11-19,Dallas,1-2km,2347.904761904762,2
2022-11-19,Houston,0-1km,1095.6666666666665,2
2022-11-19,Houston,1-2km,3254.333333333333,2
2022-11-19,Houston,2-3km,274.0,1
2022-11-19,Houston,3-5km,137.0,1
2022-11-19,Houston,5km+,137.0,1
2022-11-20,Dallas,0-1km,3333.0,3
2022-11-20,Dallas,1-2km,1415.0,2
2022-11-20,Houston,0-1km,1132.0,1
2022-11-20,Houston,1-2km,1525.0,3
2022-11-20,Houston,2-3km,959.0,1
2022-11-20,Houston,5km+,1132.0,1
2022-11-21,Dallas,1-2km,175.0,1
2022-11-21,Dallas,2-3km,485.0,1
2022-11-21,Houston,0-1km,291.0,1
2022-11-21,Houston,1-2km,1801.0,2
2022-11-21,Houston,3-5km,530.0,2
2022-11-22,Dallas,0-1km,648.0,1
2022-11-22,Houston,1-2km,324.0,1
2022-11-22,Houston,2-3km,324.0,1
2022-11-22,Houston,3-5km,286.0,1
2022-11-23,Dallas,0-1km,25924.75,3
2022-11-23,Dallas,1-2km,1415.0,2
2022-11-23,Dallas,2-3km,99.25,1
2022-11-23,Houston,0-1km,1072.45,2
2022-11-23,Houston,1-2km,685.1,2
2022-11-23,Houston,5km+,1072.45,2
2022-11-24,Dallas,0-1km,1375.0,4
2022-11-24,Dallas,1-2km,923.25,4
2022-11-24,Dallas,2-3km,2.75,1
2022-11-24,Houston,0-1km,1439.1136363636365,4
2022-11-24,Houston,1-2km,440.27272727272725,3
2022-11-24,Houston,2-3km,110.18181818181819,1
2022-11-24,Houston,3-5km,110.18181818181819,1
2022-11-24,Houston,5km+,272.25,2
2022-11-25,Houston,0-1km,195.0,1
2022-11-25,Houston,1-2km,195.0,1
2022-11-25,Houston,2-3km,195.0,1
2022-11-26,Dallas,0-1km,950.0,1
2022-11-26,Houston,0-1km,475.0,1
2022-11-26,Houston,1-2km,475.0,1
2022-11-27,Dallas,0-1km,270.1666666666667,2
2022-11-27,Dallas,1-2km,412.6666666666667,2
2022-11-27,Dallas,2-3km,270.1666666666667,2
2022-11-27,Houston,0-1km,270.1666666666667,2
2022-11-27,Houston,1-2km,412.6666666666667,2
2022-11-27,Houston,5km+,270.1666666666667,2
2022-11-28,Dallas,0-1km,1001.1666666666667,2
2022-11-28,Dallas,1-2km,1001.1666666666667,2
2022-11-28,Dallas,2-3km,2847.6666666666665,2
2022-11-28,Dallas,3-5km,876.0,1
2022-11-28,Houston,0-1km,2425.0,3
2022-11-28,Houston,1-2km,617.75,2
2022-11-28,Houston,2-3km,351.5,1
2022-11-28,Houston,3-5km,594.75,1
2022-11-28,Houston,5km+,861.0,2
2022-11-29,Dallas,0-1km,4118.041666666667,5
2022-11-29,Dallas,1-2km,1651.9583333333335,4
2022-11-29,Houston,0-1km,1522.3636363636365,2
2022-11-29,Houston,1-2km,849.7727272727273,3
2022-11-29,Houston,2-3km,614.6818181818182,2
2022-11-29,Houston,3-5km,280.1818181818182,1
2022-11-29,Houston,5km+,962.0,1
2022-11-30,Dallas,0-1km,2726.2,2
2022-11-30,Dallas,1-2km,268.8,1
2022-11-30,Houston,0-1km,672.0,1
2022-11-30,Houston,2-3km,336.0,1
2022-11-30,Houston,5km+,336.0,1
2022-12-02,Dallas,0-1km,1238.6666666666667,1
2022-12-02,Dallas,1-2km,619.3333333333334,1
2022-12-02,Houston,0-1km,929.0,1
2022-12-02,Houston,5km+,929.0,1
2022-12-03,Dallas,1-2km,387.0,1
2022-12-03,Dallas,2-3km,387.0,1
2022-12-04,Dallas,2-3km,244.0,1
2022-12-04,Houston,0-1km,162.66666666666666,1
2022-12-04,Houston,2-3km,1413.3333333333333,2
2022-12-05,Dallas,0-1km,1060.6,2
2022-12-05,Dallas,1-2km,158.4,1
2022-12-05,Houston,0-1km,396.0,1
2022-12-05,Houston,1-2km,213.5,1
2022-12-05,Houston,2-3km,411.5,2
2022-12-05,Houston,5km+,198.0,1
2022-12-06,Houston,0-1km,211.66666666666666,1
2022-12-06,Houston,1-2km,211.66666666666666,1
2022-12-06,Houston,5km+,211.66666666666666,1
2022-12-07,Dallas,0-1km,260.6666666666667,1
2022-12-07,Dallas,1-2km,1451.6666666666667,2
2022-12-07,Dallas,2-3km,260.6666666666667,1
2022-12-07,Houston,0-1km,3869.6666666666665,2
2022-12-07,Houston,1-2km,260.6666666666667,1
2022-12-07,Houston,5km+,260.6666666666667,1
2022-12-08,Dallas,0-1km,1124.6666666666667,1
2022-12-08,Dallas,1-2km,2027.3333333333335,2
2022-12-08,Houston,0-1km,843.5,1
2022-12-08,Houston,2-3km,1465.0,1
2022-12-08,Houston,5km+,843.5,1
2022-12-10,Dallas,0-1km,186.33333333333334,1
2022-12-10,Dallas,1-2km,186.33333333333334,1
2022-12-10,Dallas,2-3km,4706.333333333333,3
2022-12-10,Houston,0-1km,21790.666666666668,4
2022-12-10,Houston,1-2km,186.33333333333334,1
2022-12-10,Houston,2-3km,150.66666666666666,1
2022-12-10,Houston,3-5km,1017.0,1
2022-12-10,Houston,5km+,1203.3333333333333,2
2022-12-11,Dallas,0-1km,2470.333333333333,3
2022-12-11,Dallas,1-2km,1633.3333333333333,2
2022-12-11,Dallas,2-3km,316.3333333333333,1
2022-12-11,Houston,0-1km,316.3333333333333,1
2022-12-11,Houston,1-2km,2051.833333333333,3
2022-12-11,Houston,2-3km,418.5,1
2022-12-11,Houston,5km+,1633.3333333333333,2
2022-12-12,Dallas,0-1km,828.0,1
2022-12-12,Dallas,1-2km,2406.0,2
2022-12-12,Houston,0-1km,1242.0,1
2022-12-12,Houston,2-3km,1992.0,1
2022-12-13,Dallas,0-1km,3628.0,4
2022-12-13,Dallas,1-2km,111.5,1
2022-12-13,Dallas,2-3km,918.5,1
2022-12-13,Houston,0-1km,734.8,1
2022-12-13,Houston,1-2km,2344.1666666666665,3
2022-12-13,Houston,2-3km,825.8333333333333,2
2022-12-13,Houston,3-5km,1102.2,1
2022-12-14,Dallas,0-1km,990.0,2
2022-12-14,Dallas,1-2km,450.0,2
2022-12-14,Dallas,2-3km,261.0,1
2022-12-14,Houston,0-1km,435.8181818181818,2
2022-12-14,Houston,1-2km,196.36363636363637,1
2022-12-14,Houston,2-3km,217.9090909090909,2
2022-12-14,Houston,3-5km,649.9090909090909,2
2022-12-15,Dallas,0-1km,294.85714285714283,1
2022-12-15,Dallas,1-2km,1769.142857142857,1
2022-12-15,Dallas,2-3km,1439.0,1
2022-12-15,Houston,0-1km,3947.5,3
2022-12-15,Houston,2-3km,688.0,1
2022-12-15,Houston,3-5km,703.75,2
2022-12-15,Houston,5km+,703.75,2
2022-12-16,Dallas,1-2km,85.0,1
2022-12-17,Dallas,0-1km,1437.4,2
2022-12-17,Dallas,1-2km,814.6,2
2022-12-17,Houston,0-1km,519.0,1
2022-12-17,Houston,1-2km,2477.0,1
2022-12-17,Houston,2-3km,259.5,1
2022-12-17,Houston,5km+,259.5,1
2022-12-18,Dallas,0-1km,785.125,2
2022-12-18,Dallas,1-2km,356.875,2
2022-12-18,Dallas,2-3km,1775.0,1
2022-12-18,Houston,0-1km,1174.469696969697,3
2022-12-18,Houston,1-2km,235.06060606060606,2
2022-12-18,Houston,2-3km,183.15151515151513,2
2022-12-18,Houston,3-5km,547.5681818181818,2
2022-12-18,Houston,5km+,443.75,1
2022-12-19,Dallas,0-1km,2692.5,5
2022-12-19,Dallas,1-2km,1601.5,5
2022-12-19,Dallas,2-3km,162.0,1
2022-12-19,Houston,0-1km,1502.469696969697,5
2022-12-19,Houston,1-2km,910.060606060606,4
2022-12-19,Houston,2-3km,266.1515151515151,2
2022-12-19,Houston,3-5km,197.8181818181818,1
2022-12-19,Houston,5km+,1038.5,3
2022-12-20,Dallas,0-1km,1076.5833333333333,3
2022-12-20,Dallas,1-2km,508.0833333333333,3
2022-12-20,Dallas,2-3km,542.3333333333334,2
2022-12-20,Houston,0-1km,18388.636363636364,5
2022-12-20,Houston,1-2km,206.72727272727272,1
2022-12-20,Houston,2-3km,307.1515151515151,2
2022-12-20,Houston,3-5km,172.15151515151516,2
2022-12-20,Houston,5km+,34.333333333333336,1
2022-12-21,Dallas,0-1km,2084.0,2
2022-12-21,Dallas,1-2km,583.5,1
2022-12-21,Dallas,2-3km,1500.5,1
2022-12-21,Dallas,3-5km,2927.0,2
2022-12-21,Houston,0-1km,1783.9,2
2022-12-21,Houston,1-2km,291.75,1
2022-12-21,Houston,3-5km,1800.6,1
2022-12-21,Houston,5km+,291.75,1
2022-12-22,Dallas,0-1km,972.0,1
2022-12-22,Dallas,1-2km,486.0,1
2022-12-22,Houston,0-1km,729.0,1
2022-12-22,Houston,3-5km,253.0,1
2022-12-22,Houston,5km+,729.0,1
2022-12-23,Dallas,0-1km,2794.3333333333335,2
2022-12-23,Dallas,1-2km,731.3333333333334,1
2022-12-23,Dallas,2-3km,731.3333333333334,1
2022-12-23,Houston,0-1km,1097.0,1
2022-12-23,Houston,1-2km,548.5,1
2022-12-23,Houston,2-3km,1580.0,2
2022-12-23,Houston,3-5km,1031.5,1
2022-12-24,Dallas,0-1km,520.5,1
2022-12-24,Dallas,2-3km,2222.5,3
2022-12-24,Houston,0-1km,1659.3,3
2022-12-24,Houston,1-2km,58.6,1
2022-12-24,Houston,3-5km,410.85,2
2022-12-24,Houston,5km+,352.25,1
2022-12-25,Dallas,0-1km,574.8571428571429,1
2022-12-25,Dallas,1-2km,3449.1428571428573,1
2022-12-25,Houston,0-1km,1341.3333333333333,1
2022-12-25,Houston,2-3km,1341.3333333333333,1
2022-12-25,Houston,3-5km,920.6666666666666,2
2022-12-25,Houston,5km+,670.6666666666666,1
2022-12-26,Dallas,0-1km,3664.75,3
2022-12-26,Dallas,1-2km,3191.75,3
2022-12-26,Dallas,2-3km,2039.5,1
2022-12-26,Houston,0-1km,2061.418181818182,2
2022-12-26,Houston,1-2km,322.3636363636364,1
2022-12-26,Houston,2-3km,2667.909090909091,2
2022-12-26,Houston,3-5km,2662.309090909091,2
2022-12-27,Dallas,0-1km,492.0,1
2022-12-27,Houston,1-2km,246.0,1
2022-12-27,Houston,2-3km,246.0,1
2022-12-28,Dallas,0-1km,4360.625,4
2022-12-28,Dallas,1-2km,359.375,2
2022-12-28,Houston,0-1km,13963.59090909091,3
2022-12-28,Houston,1-2km,156.8181818181818,1
2022-12-28,Houston,2-3km,104.54545454545455,1
2022-12-28,Houston,3-5km,104.54545454545455,1
2022-12-28,Houston,5km+,376.5,1
2022-12-29,Dallas,0-1km,917.5,1
2022-12-29,Dallas,1-2km,917.5,1
2022-12-29,Houston,0-1km,490.4761904761905,2
2022-12-29,Houston,1-2km,752.6190476190477,2
2022-12-29,Houston,2-3km,262.14285714285717,1
2022-12-29,Houston,3-5km,262.14285714285717,1
2022-12-29,Houston,5km+,752.6190476190477,2
2022-12-30,Dallas,0-1km,1137.5,1
2022-12-30,Dallas,1-2km,1137.5,1
2022-12-30,Dallas,2-3km,1243.0,1
2022-12-30,Houston,0-1km,1531.5,2
2022-12-30,Houston,1-2km,455.0,1
2022-12-30,Houston,3-5km,310.75,1
2022-12-30,Houston,5km+,1220.75,2
2023-01-01,Dallas,0-1km,721.5,2
2023-01-01,Dallas,1-2km,103.5,1
2023-01-01,Dallas,2-3km,1349.0,1
2023-01-01,Houston,0-1km,674.5,1
2023-01-01,Houston,3-5km,337.25,1
2023-01-01,Houston,5km+,337.25,1
2023-01-02,Houston,0-1km,949.5,1
2023-01-02,Houston,1-2km,949.5,1
2023-01-03,Dallas,0-1km,1073.875,2
2023-01-03,Dallas,1-2km,488.125,2
2023-01-03,Dallas,2-3km,673.5,1
2023-01-03,Dallas,3-5km,673.5,1
2023-01-03,Houston,0-1km,957.5,2
2023-01-03,Houston,1-2km,886.5,2
2023-01-03,Houston,2-3km,142.0,1
2023-01-03,Houston,3-5km,559.0,2
2023-01-04,Dallas,0-1km,1436.4166666666667,4
2023-01-04,Dallas,1-2km,1124.8333333333335,2
2023-01-04,Dallas,2-3km,110.75,1
2023-01-04,Houston,0-1km,562.4166666666667,2
2023-01-04,Houston,1-2km,1545.3333333333335,3
2023-01-04,Houston,2-3km,420.5,1
2023-01-04,Houston,5km+,110.75,1
2023-01-05,Dallas,0-1km,361.3333333333333,1
2023-01-05,Dallas,1-2km,722.6666666666666,1
2023-01-06,Dallas,0-1km,1375.25,3
2023-01-06,Dallas,1-2km,770.75,3
2023-01-06,Houston,0-1km,293.09090909090907,1
2023-01-06,Houston,1-2km,219.8181818181818,1
2023-01-06,Houston,2-3km,146.54545454545453,1
2023-01-06,Houston,3-5km,146.54545454545453,1
2023-01-07,Dallas,0-1km,5299.333333333333,4
2023-01-07,Dallas,1-2km,2765.6666666666665,3
2023-01-07,Dallas,2-3km,2276.5,3
2023-01-07,Dallas,3-5km,1177.5,1
2023-01-07,Houston,0-1km,4480.3,4
2023-01-07,Houston,1-2km,2836.5,3
2023-01-07,Houston,2-3km,769.0,1
2023-01-07,Houston,3-5km,883.2,1
2023-01-07,Houston,5km+,1824.0,2
2023-01-09,Dallas,0-1km,727.0,1
2023-01-09,Houston,0-1km,883.0,1
2023-01-09,Houston,1-2km,363.5,1
2023-01-09,Houston,2-3km,2067.5,2
2023-01-09,Houston,3-5km,194.0,1
2023-01-10,Dallas,0-1km,123.5,1
2023-01-10,Dallas,1-2km,1408.0,2
2023-01-10,Dallas,2-3km,123.5,1
2023-01-10,Houston,0-1km,123.5,1
2023-01-10,Houston,1-2km,247.0,1
2023-01-10,Houston,2-3km,1161.0,1
2023-01-10,Houston,5km+,123.5,1
2023-01-11,Dallas,0-1km,698.0,1
2023-01-11,Dallas,2-3km,2166.0,2
2023-01-11,Houston,0-1km,1099.0,2
2023-01-11,Houston,2-3km,32.0,1
2023-01-11,Houston,3-5km,517.5,1
2023-01-11,Houston,5km+,517.5,1
2023-01-12,Dallas,0-1km,188.0,1
2023-01-12,Houston,1-2km,94.0,1
2023-01-12,Houston,2-3km,94.0,1
2023-01-13,Dallas,0-1km,358.1666666666667,2
2023-01-13,Dallas,1-2km,358.1666666666667,2
2023-01-13,Dallas,2-3km,333.6666666666667,1
2023-01-13,Houston,0-1km,1468.0,3
2023-01-13,Houston,1-2km,606.0,3
2023-01-13,Houston,5km+,557.0,2
2023-01-14,Dallas,0-1km,259.3333333333333,1
2023-01-14,Dallas,1-2km,259.3333333333333,1
2023-01-14,Dallas,2-3km,259.3333333333333,1
2023-01-14,Dallas,3-5km,2470.0,1
2023-01-14,Houston,0-1km,259.3333333333333,1
2023-01-14,Houston,1-2km,259.3333333333333,1
2023-01-14,Houston,5km+,259.3333333333333,1
2023-01-15,Dallas,0-1km,1516.5,1
2023-01-15,Dallas,1-2km,1516.5,1
2023-01-15,Houston,0-1km,1516.5,1
2023-01-15,Houston,1-2km,758.25,1
2023-01-15,Houston,5km+,758.25,1
2023-01-16,Dallas,1-2km,1399.0,1
2023-01-16,Dallas,2-3km,1443.5,1
2023-01-16,Dallas,3-5km,1443.5,1
2023-01-16,Houston,0-1km,1443.5,1
2023-01-16,Houston,1-2km,1443.5,1
2023-01-16,Houston,2-3km,1399.0,1
2023-01-17,Dallas,0-1km,2100.0,2
2023-01-17,Dallas,1-2km,1734.0,2
2023-01-17,Dallas,3-5km,1271.0,1
2023-01-17,Houston,0-1km,2723.0,2
2023-01-17,Houston,2-3km,152.5,1
2023-01-17,Houston,5km+,958.5,2
2023-01-18,Dallas,0-1km,831.875,3
2023-01-18,Dallas,1-2km,577.875,3
2023-01-18,Dallas,2-3km,129.25,1
2023-01-18,Houston,0-1km,381.4015151515151,3
2023-01-18,Houston,1-2km,464.1969696969697,3
2023-01-18,Houston,2-3km,1001.2424242424242,3
2023-01-18,Houston,3-5km,92.9090909090909,1
2023-01-18,Houston,5km+,129.25,1
2023-01-19,Dallas,0-1km,1045.6666666666665,2
2023-01-19,Dallas,1-2km,1137.3333333333333,1
2023-01-19,Houston,0-1km,784.6666666666666,2
2023-01-19,Houston,1-2km,3591.833333333333,3
2023-01-19,Houston,2-3km,238.5,1
2023-01-20,Dallas,0-1km,589.6666666666666,1
2023-01-20,Dallas,1-2km,1179.3333333333333,1
2023-01-20,Houston,0-1km,666.0666666666666,2
2023-01-20,Houston,1-2km,1332.1333333333332,2
2023-01-20,Houston,2-3km,1900.0,1
2023-01-20,Houston,3-5km,152.8,1
2023-01-21,Dallas,0-1km,5120.5,3
2023-01-21,Dallas,1-2km,3103.0,2
2023-01-21,Dallas,2-3km,326.5,1
2023-01-21,Houston,0-1km,14815.5,3
2023-01-21,Houston,2-3km,432.5,1
2023-01-21,Houston,5km+,1811.0,2
2023-01-22,Dallas,0-1km,1536.8333333333335,2
2023-01-22,Dallas,1-2km,2099.166666666667,2
2023-01-22,Dallas,2-3km,557.0,1
2023-01-22,Houston,0-1km,1953.0333333333333,4
2023-01-22,Houston,1-2km,1805.3166666666668,4
2023-01-22,Houston,3-5km,111.4,1
2023-01-22,Houston,5km+,569.25,2
2023-01-23,Dallas,0-1km,1348.3333333333335,2
2023-01-23,Dallas,1-2km,473.6666666666667,1
2023-01-23,Dallas,2-3km,1779.0,2
2023-01-23,Houston,0-1km,2799.0,2
2023-01-24,Dallas,0-1km,2558.5,3
2023-01-24,Dallas,1-2km,1972.0,1
2023-01-24,Dallas,2-3km,1084.5,2
2023-01-24,Houston,0-1km,1658.4,2
2023-01-24,Houston,1-2km,1972.0,1
2023-01-24,Houston,3-5km,1008.6,1
2023-01-25,Dallas,0-1km,115.85714285714286,1
2023-01-25,Dallas,1-2km,695.1428571428571,1
2023-01-25,Houston,0-1km,270.3333333333333,1
2023-01-25,Houston,2-3km,270.3333333333333,1
2023-01-25,Houston,3-5km,135.16666666666666,1
2023-01-25,Houston,5km+,135.16666666666666,1
2023-01-26,Dallas,0-1km,410.0,1
2023-01-26,Dallas,2-3km,716.0,2
2023-01-26,Houston,0-1km,570.8000000000001,3
2023-01-26,Houston,1-2km,179.60000000000002,2
2023-01-26,Houston,3-5km,671.6,3
2023-01-27,Dallas,0-1km,756.0,2
2023-01-27,Dallas,1-2km,138.0,1
2023-01-27,Dallas,2-3km,69.0,1
2023-01-27,Houston,0-1km,69.0,1
2023-01-27,Houston,1-2km,481.5,2
2023-01-27,Houston,2-3km,343.5,1
2023-01-27,Houston,3-5km,463.0,1
2023-01-27,Houston,5km+,69.0,1
2023-01-28,Dallas,0-1km,680.0,1
2023-01-28,Houston,0-1km,233.66666666666666,1
2023-01-28,Houston,1-2km,233.66666666666666,1
2023-01-28,Houston,5km+,233.66666666666666,1
2023-01-29,Dallas,0-1km,1357.0,2
2023-01-29,Dallas,1-2km,863.5,1
2023-01-29,Dallas,2-3km,493.5,1
2023-01-29,Dallas,3-5km,1351.0,1
2023-01-29,Houston,0-1km,2907.8,2
2023-01-29,Houston,1-2km,345.4,1
2023-01-29,Houston,3-5km,380.0,1
2023-01-29,Houston,5km+,690.8,1
2023-01-30,Dallas,0-1km,295.0,1
2023-01-30,Dallas,1-2km,295.0,1
2023-01-30,Houston,0-1km,84.28571428571429,1
2023-01-30,Houston,1-2km,168.57142857142858,1
2023-01-30,Houston,2-3km,84.28571428571429,1
2023-01-30,Houston,3-5km,84.28571428571429,1
2023-01-30,Houston,5km+,168.57142857142858,1
2023-01-31,Houston,0-1km,11.8,1
2023-01-31,Houston,1-2km,23.6,1
2023-01-31,Houston,3-5km,23.6,1
2023-02-01,Dallas,0-1km,448.5,2
2023-02-01,Dallas,1-2km,437.5,1
2023-02-01,Houston,0-1km,383.2,2
2023-02-01,Houston,1-2km,241.4,2
2023-02-01,Houston,3-5km,66.4,1
2023-02-01,Houston,5km+,350.0,1
2023-02-02,Houston,0-1km,115.66666666666667,1
2023-02-02,Houston,1-2km,115.66666666666667,1
2023-02-02,Houston,5km+,115.66666666666667,1
2023-02-03,Dallas,0-1km,1981.25,3
2023-02-03,Dallas,1-2km,262.5,1
2023-02-03,Dallas,2-3km,1196.25,2
2023-02-03,Houston,0-1km,663.75,2
2023-02-03,Houston,1-2km,889.5,2
2023-02-03,Houston,3-5km,723.25,2
2023-02-03,Houston,5km+,397.5,2
2023-02-04,Dallas,0-1km,4943.666666666666,5
2023-02-04,Dallas,1-2km,4517.25,5
2023-02-04,Dallas,2-3km,97.08333333333334,2
2023-02-04,Houston,0-1km,4543.143939393939,6
2023-02-04,Houston,1-2km,3596.712121212121,3
2023-02-04,Houston,2-3km,456.3636363636364,1
2023-02-04,Houston,3-5km,492.6969696969697,2
2023-02-04,Houston,5km+,97.08333333333334,2
2023-02-05,Dallas,0-1km,732.8333333333334,2
2023-02-05,Dallas,1-2km,49.333333333333336,1
2023-02-05,Dallas,2-3km,732.8333333333334,2
2023-02-05,Houston,0-1km,744.1333333333333,3
2023-02-05,Houston,3-5km,869.5333333333334,2
2023-02-05,Houston,5km+,49.333333333333336,1
2023-02-06,Dallas,0-1km,789.8333333333334,3
2023-02-06,Dallas,1-2km,2405.166666666667,3
2023-02-06,Houston,0-1km,1191.6666666666667,3
2023-02-06,Houston,1-2km,1296.6666666666667,3
2023-02-06,Houston,2-3km,492.3333333333333,1
2023-02-06,Houston,3-5km,246.16666666666666,1
2023-02-06,Houston,5km+,385.16666666666663,2
2023-02-07,Dallas,0-1km,1644.0,3
2023-02-07,Dallas,1-2km,1386.0,1
2023-02-07,Dallas,2-3km,467.0,1
2023-02-07,Houston,0-1km,602.0,2
2023-02-07,Houston,1-2km,126.0,1
2023-02-07,Houston,2-3km,539.0,1
2023-02-07,Houston,3-5km,395.5,2
2023-02-07,Houston,5km+,269.5,1
2023-02-08,Dallas,0-1km,9575.47619047619,4
2023-02-08,Dallas,1-2km,2128.190476190476,2
2023-02-08,Dallas,2-3km,447.3333333333333,1
2023-02-08,Houston,0-1km,2805.6666666666665,3
2023-02-08,Houston,1-2km,553.5,2
2023-02-08,Houston,2-3km,1207.1666666666665,3
2023-02-08,Houston,3-5km,326.8333333333333,1
2023-02-08,Houston,5km+,326.8333333333333,1
2023-02-09,Houston,3-5km,283.0,1
2023-02-10,Dallas,0-1km,6335.425,4
2023-02-10,Dallas,1-2km,4282.575,5
2023-02-10,Dallas,2-3km,1167.5,2
2023-02-10,Dallas,3-5km,1102.5,1
2023-02-10,Houston,0-1km,14534.336363636365,8
2023-02-10,Houston,1-2km,2166.6272727272726,3
2023-02-10,Houston,2-3km,2980.318181818182,3
2023-02-10,Houston,3-5km,849.2181818181818,3
2023-02-10,Houston,5km+,701.5,2
2023-02-11,Houston,3-5km,429.0,1
2023-02-12,Dallas,0-1km,224.0,1
2023-02-14,Dallas,0-1km,2258.9583333333335,3
2023-02-14,Dallas,1-2km,1284.7083333333333,4
2023-02-14,Dallas,2-3km,49.333333333333336,1
2023-02-14,Houston,0-1km,781.6969696969697,3
2023-02-14,Houston,1-2km,438.27272727272725,1
2023-02-14,Houston,2-3km,292.1818181818182,1
2023-02-14,Houston,3-5km,341.5151515151515,2
2023-02-14,Houston,5km+,49.333333333333336,1
2023-02-15,Dallas,0-1km,2475.8571428571427,2
2023-02-15,Dallas,1-2km,1085.142857142857,1
2023-02-15,Houston,0-1km,1626.3,3
2023-02-15,Houston,1-2km,113.6,1
2023-02-15,Houston,2-3km,422.0,1
2023-02-15,Houston,3-5km,324.6,2
2023-02-15,Houston,5km+,1358.5,2
2023-02-16,Dallas,0-1km,810.6666666666666,1
2023-02-16,Dallas,1-2km,1621.3333333333333,1
2023-02-16,Houston,0-1km,810.6666666666666,1
2023-02-16,Houston,1-2km,1621.3333333333333,1
2023-02-17,Dallas,0-1km,746.6666666666667,3
2023-02-17,Dallas,1-2km,260.6666666666667,2
2023-02-17,Dallas,2-3km,980.1666666666666,3
2023-02-17,Dallas,3-5km,719.5,1
2023-02-17,Houston,0-1km,1093.1666666666665,4
2023-02-17,Houston,1-2km,1185.5,3
2023-02-17,Houston,2-3km,243.0,1
2023-02-17,Houston,3-5km,37.666666666666664,1
2023-02-17,Houston,5km+,260.6666666666667,2
2023-02-18,Dallas,0-1km,516.0,2
2023-02-18,Dallas,1-2km,2481.0,2
2023-02-18,Houston,0-1km,917.0,1
2023-02-18,Houston,2-3km,917.0,1
2023-02-18,Houston,3-5km,458.5,1
2023-02-18,Houston,5km+,458.5,1
2023-02-19,Dallas,0-1km,459.0,1
2023-02-19,Dallas,1-2km,459.0,1
2023-02-19,Houston,0-1km,367.2,1
2023-02-19,Houston,1-2km,183.6,1
2023-02-19,Houston,5km+,367.2,1
2023-02-20,Dallas,0-1km,2960.333333333333,4
2023-02-20,Dallas,1-2km,2263.6666666666665,3
2023-02-20,Dallas,2-3km,1008.0,1
2023-02-20,Dallas,3-5km,1008.0,1
2023-02-20,Houston,0-1km,2713.333333333333,4
2023-02-20,Houston,1-2km,3199.6666666666665,5
2023-02-20,Houston,2-3km,596.0,1
2023-02-20,Houston,5km+,731.0,2
2023-02-21,Dallas,0-1km,465.3333333333333,2
2023-02-21,Dallas,1-2km,561.3333333333333,2
2023-02-21,Dallas,2-3km,465.3333333333333,2
2023-02-21,Houston,0-1km,650.0,2
2023-02-21,Houston,1-2km,469.0,2
2023-02-21,Houston,2-3km,277.0,1
2023-02-21,Houston,5km+,96.0,1
2023-02-22,Dallas,2-3km,1617.5,2
2023-02-22,Dallas,3-5km,1077.5,1
2023-02-22,Houston,0-1km,1401.5,2
2023-02-22,Houston,1-2km,1185.5,2
2023-02-22,Houston,3-5km,108.0,1
2023-02-23,Dallas,0-1km,310.0,1
2023-02-23,Dallas,1-2km,3304.0,2
2023-02-23,Houston,0-1km,723.3333333333334,1
2023-02-23,Houston,2-3km,723.3333333333334,1
2023-02-23,Houston,3-5km,361.6666666666667,1
2023-02-23,Houston,5km+,361.6666666666667,1
2023-02-24,Houston,0-1km,164.0,1
2023-02-24,Houston,1-2km,164.0,1
2023-02-24,Houston,5km+,164.0,1
2023-02-25,Dallas,0-1km,166.33333333333334,1
2023-02-25,Dallas,1-2km,166.33333333333334,1
2023-02-25,Dallas,2-3km,166.33333333333334,1
2023-02-25,Houston,0-1km,166.33333333333334,1
2023-02-25,Houston,1-2km,166.33333333333334,1
2023-02-25,Houston,5km+,166.33333333333334,1
2023-02-26,Dallas,0-1km,3950.125,4
2023-02-26,Dallas,1-2km,2329.625,4
2023-02-26,Dallas,2-3km,156.25,1
2023-02-26,Houston,0-1km,1017.7045454545455,2
2023-02-26,Houston,1-2km,958.5909090909091,2
2023-02-26,Houston,2-3km,2231.727272727273,2
2023-02-26,Houston,3-5km,1503.7272727272727,2
2023-02-26,Houston,5km+,156.25,1
2023-02-27,Dallas,2-3km,3219.0,1
2023-02-27,Houston,2-3km,3219.0,1
2023-02-28,Dallas,0-1km,1627.0,3
2023-02-28,Dallas,1-2km,640.0,2
2023-02-28,Houston,0-1km,372.3636363636364,1
2023-02-28,Houston,1-2km,388.77272727272725,2
