time_fk,state_fk,market_fk,daily_visitors,n_stores_reporting,is_hot_season
2022-08-01,MO,Kansas City,2724.0,4,True
2022-08-02,MO,Kansas City,3101.0,3,True
2022-08-03,MO,Kansas City,722.0,2,True
2022-08-04,MO,Kansas City,721.0,2,True
2022-08-05,MO,Kansas City,737.0,5,True
2022-08-06,MO,Kansas City,4476.0,2,True
2022-08-07,MO,Kansas City,157.0,1,True
2022-08-09,MO,Kansas City,8145.0,3,True
2022-08-10,MO,Kansas City,3383.0,4,True
2022-08-11,MO,Kansas City,706.0,2,True
2022-08-13,MO,Kansas City,1567.0,4,True
2022-08-14,MO,Kansas City,0.0,2,True
2022-08-15,MO,Kansas City,3702.0,6,True
2022-08-16,MO,Kansas City,2118.0,3,True
2022-08-18,MO,Kansas City,3000.0,3,True
2022-08-19,MO,Kansas City,1561.0,3,True
2022-08-20,MO,Kansas City,29.0,1,True
2022-08-21,MO,Kansas City,2276.0,3,True
2022-08-22,MO,Kansas City,919.0,1,True
2022-08-23,MO,Kansas City,699.0,3,True
2022-08-25,MO,Kansas City,82.0,1,True
2022-08-26,MO,Kansas City,848.0,1,True
2022-08-27,MO,Kansas City,40.0,2,True
2022-08-28,MO,Kansas City,1853.0,3,True
2022-08-29,MO,Kansas City,32.0,1,True
2022-08-30,MO,Kansas City,600.0,2,True
2022-08-31,MO,Kansas City,312.0,1,True
2022-09-02,MO,Kansas City,2881.0,5,False
2022-09-03,MO,Kansas City,1342.0,1,False
2022-09-04,MO,Kansas City,281.0,1,False
2022-09-05,MO,Kansas City,1452.0,4,False
2022-09-06,MO,Kansas City,4836.0,4,False
2022-09-08,MO,Kansas City,27.0,1,False
2022-09-09,MO,Kansas City,44.0,1,False
2022-09-10,MO,Kansas City,459.0,3,False
2022-09-11,MO,Kansas City,242.0,3,False
2022-09-12,MO,Kansas City,1700.0,1,False
2022-09-13,MO,Kansas City,804.0,3,False
2022-09-14,MO,Kansas City,4511.0,8,False
2022-09-15,MO,Kansas City,27.0,2,False
2022-09-16,MO,Kansas City,1129.0,4,False
2022-09-17,MO,Kansas City,1918.0,4,False
2022-09-18,MO,Kansas City,4467.0,4,False
2022-09-19,MO,Kansas City,337.0,2,False
2022-09-20,MO,Kansas City,1242.0,3,False
2022-09-21,MO,Kansas City,1756.0,2,False
2022-09-23,MO,Kansas City,1004.0,5,False
2022-09-24,MO,Kansas City,0.0,1,False
2022-09-25,MO,Kansas City,55.0,3,False
2022-09-27,MO,Kansas City,923.0,2,False
2022-09-29,MO,Kansas City,111.0,2,False
2022-09-30,MO,Kansas City,877.0,4,False
2022-10-01,MO,Kansas City,1919.0,3,False
2022-10-02,MO,Kansas City,2069.0,2,False
2022-10-03,MO,Kansas City,12.0,1,False
2022-10-04,MO,Kansas City,40.0,3,False
2022-10-05,MO,Kansas City,108.0,1,False
2022-10-06,MO,Kansas City,33.0,1,False
2022-10-07,MO,Kansas City,88.0,1,False
2022-10-08,MO,Kansas City,114.0,2,False
2022-10-09,MO,Kansas City,3827.0,7,False
2022-10-10,MO,Kansas City,388.0,2,False
2022-10-11,MO,Kansas City,911.0,2,False
2022-10-12,MO,Kansas City,1165.0,2,False
2022-10-13,MO,Kansas City,400.0,3,False
2022-10-14,MO,Kansas City,2631.0,2,False
2022-10-15,MO,Kansas City,2513.0,6,False
2022-10-16,MO,Kansas City,1587.0,2,False
2022-10-17,MO,Kansas City,1527.0,2,False
2022-10-18,MO,Kansas City,1070.0,4,False
2022-10-19,MO,Kansas City,132.0,2,False
2022-10-20,MO,Kansas City,154.0,2,False
2022-10-21,MO,Kansas City,131.0,1,False
2022-10-22,MO,Kansas City,0.0,1,False
2022-10-23,MO,Kansas City,0.0,1,False
2022-10-24,MO,Kansas City,274.0,3,False
2022-10-25,MO,Kansas City,964.0,1,False
2022-10-26,MO,Kansas City,1047.0,1,False
2022-10-27,MO,Kansas City,1361.0,1,False
2022-10-28,MO,Kansas City,14.0,1,False
2022-10-29,MO,Kansas City,4496.0,3,False
2022-10-30,MO,Kansas City,577.0,4,False
2022-10-31,MO,Kansas City,62.0,2,False
2022-11-01,MO,Kansas City,5038.0,4,False
2022-11-02,MO,Kansas City,1930.0,2,False
2022-11-03,MO,Kansas City,369.0,3,False
2022-11-04,MO,Kansas City,2082.0,4,False
2022-11-05,MO,Kansas City,4859.0,3,False
2022-11-06,MO,Kansas City,101.0,1,False
2022-11-07,MO,Kansas City,87.0,1,False
2022-11-08,MO,Kansas City,645.0,1,False
2022-11-09,MO,Kansas City,251.0,4,False
2022-11-10,MO,Kansas City,34.0,1,False
2022-11-11,MO,Kansas City,220.0,1,False
2022-11-12,MO,Kansas City,69.0,1,False
2022-11-13,MO,Kansas City,1513.0,1,False
2022-11-14,MO,Kansas City,163.0,2,False
2022-11-15,MO,Kansas City,1440.0,2,False
2022-11-16,MO,Kansas City,1986.0,1,False
2022-11-17,MO,Kansas City,921.0,4,False
2022-11-18,MO,Kansas City,109.0,1,False
2022-11-19,MO,Kansas City,336.0,2,False
2022-11-20,MO,Kansas City,890.0,2,False
2022-11-21,MO,Kansas City,110.0,2,False
2022-11-22,MO,Kansas City,523.0,3,False
2022-11-23,MO,Kansas City,347.0,3,False
2022-11-24,MO,Kansas City,0.0,2,False
2022-11-25,MO,Kansas City,140.0,1,False
2022-11-26,MO,Kansas City,104.0,1,False
2022-11-27,MO,Kansas City,1423.0,4,False
2022-11-28,MO,Kansas City,1874.0,5,False
2022-11-29,MO,Kansas City,2159.0,2,False
2022-11-30,MO,Kansas City,145.0,3,False
2022-12-01,MO,Kansas City,1010.0,3,False
2022-12-02,MO,Kansas City,6778.0,2,False
2022-12-03,MO,Kansas City,1315.0,1,False
2022-12-04,MO,Kansas City,2279.0,3,False
2022-12-05,MO,Kansas City,3316.0,3,False
2022-12-06,MO,Kansas City,3457.0,2,False
2022-12-07,MO,Kansas City,1348.0,4,False
2022-12-08,MO,Kansas City,2810.0,5,False
2022-12-09,MO,Kansas City,33.0,1,False
2022-12-10,MO,Kansas City,1426.0,4,False
2022-12-11,MO,Kansas City,1723.0,1,False
2022-12-12,MO,Kansas City,829.0,3,False
2022-12-13,MO,Kansas City,1451.0,4,False
2022-12-14,MO,Kansas City,81.0,1,False
2022-12-15,MO,Kansas City,331.0,2,False
2022-12-16,MO,Kansas City,1241.0,2,False
2022-12-17,MO,Kansas City,2284.0,2,False
2022-12-18,MO,Kansas City,891.0,4,False
2022-12-19,MO,Kansas City,12594.0,3,False
2022-12-20,MO,Kansas City,885.0,3,False
2022-12-21,MO,Kansas City,412.0,3,False
2022-12-22,MO,Kansas City,116.0,1,False
2022-12-23,MO,Kansas City,31.0,1,False
2022-12-24,MO,Kansas City,0.0,1,False
2022-12-25,MO,Kansas City,0.0,1,False
2022-12-27,MO,Kansas City,746.0,2,False
2022-12-29,MO,Kansas City,5516.0,4,False
2022-12-30,MO,Kansas City,1003.0,2,False
2022-12-31,MO,Kansas City,756.0,3,False
2023-01-01,MO,Kansas City,709.0,1,False
2023-01-02,MO,Kansas City,2675.0,4,False
2023-01-03,MO,Kansas City,170.0,3,False
2023-01-04,MO,Kansas City,1115.0,3,False
2023-01-05,MO,Kansas City,1984.0,2,False
2023-01-06,MO,Kansas City,671.0,2,False
2023-01-07,MO,Kansas City,225.0,3,False
2023-01-08,MO,Kansas City,1035.0,2,False
2023-01-09,MO,Kansas City,164.0,3,False
2023-01-10,MO,Kansas City,57.0,2,False
2023-01-11,MO,Kansas City,1626.0,5,False
2023-01-12,MO,Kansas City,1607.0,3,False
2023-01-14,MO,Kansas City,326.0,3,False
2023-01-16,MO,Kansas City,228.0,2,False
2023-01-18,MO,Kansas City,200.0,1,False
2023-01-19,MO,Kansas City,1683.0,2,False
2023-01-20,MO,Kansas City,477.0,1,False
2023-01-22,MO,Kansas City,0.0,2,False
2023-01-23,MO,Kansas City,785.0,4,False
2023-01-24,MO,Kansas City,1726.0,3,False
2023-01-25,MO,Kansas City,188.0,3,False
2023-01-26,MO,Kansas City,1709.0,1,False
2023-01-27,MO,Kansas City,1741.0,1,False
2023-01-28,MO,Kansas City,991.0,1,False
2023-01-29,MO,Kansas City,352.0,1,False
2023-01-30,MO,Kansas City,316.0,3,False
2023-01-31,MO,Kansas City,1691.0,2,False
2023-02-02,MO,Kansas City,2604.0,5,False
2023-02-03,MO,Kansas City,153.0,2,False
2023-02-04,MO,Kansas City,186.0,3,False
2023-02-05,MO,Kansas City,0.0,1,False
2023-02-06,MO,Kansas City,381.0,2,False
2023-02-07,MO,Kansas City,2987.0,1,False
2023-02-08,MO,Kansas City,171.0,3,False
2023-02-09,MO,Kansas City,601.0,2,False
2023-02-10,MO,Kansas City,3103.0,3,False
2023-02-11,MO,Kansas City,256.0,4,False
2023-02-14,MO,Kansas City,41.0,1,False
2023-02-15,MO,Kansas City,4430.0,5,False
2023-02-16,MO,Kansas City,711.0,4,False
2023-02-17,MO,Kansas City,2465.0,1,False
2023-02-18,MO,Kansas City,0.0,1,False
2023-02-19,MO,Kansas City,522.0,4,False
2023-02-20,MO,Kansas City,3039.0,2,False
2023-02-21,MO,Kansas City,1231.0,2,False
2023-02-22,MO,Kansas City,500.0,1,False
2023-02-23,MO,Kansas City,303.0,2,False
2023-02-24,MO,Kansas City,95.0,1,False
2023-02-25,MO,Kansas City,7498.0,5,False
2023-02-26,MO,Kansas City,2534.0,2,False
2023-02-27,MO,Kansas City,1254.0,3,False
2023-02-28,MO,Kansas City,3219.0,4,False
2023-03-01,MO,Kansas City,2033.0,4,False
2023-03-02,MO,Kansas City,3781.0,3,False
2023-03-03,MO,Kansas City,578.0,2,False
2023-03-04,MO,Kansas City,2075.0,4,False
2023-03-06,MO,Kansas City,1569.0,5,False
2023-03-07,MO,Kansas City,3674.0,6,False
2023-03-08,MO,Kansas City,1060.0,4,False
2023-03-09,MO,Kansas City,1176.0,1,False
2023-03-10,MO,Kansas City,284.0,4,False
2023-03-11,MO,Kansas City,467.0,2,False
2023-03-12,MO,Kansas City,307.0,2,False
2023-03-14,MO,Kansas City,1781.0,3,False
2023-03-15,MO,Kansas City,631.0,1,False
2023-03-16,MO,Kansas City,2347.0,2,False
2023-03-17,MO,Kansas City,2586.0,4,False
2023-03-18,MO,Kansas City,3906.0,3,False
2023-03-19,MO,Kansas City,354.0,1,False
2023-03-20,MO,Kansas City,2025.0,4,False
2023-03-21,MO,Kansas City,1983.0,4,False
2023-03-22,MO,Kansas City,2130.0,2,False
2023-03-23,MO,Kansas City,425.0,1,False
2023-03-24,MO,Kansas City,3596.0,5,False
2023-03-25,MO,Kansas City,199.0,2,False
2023-03-26,MO,Kansas City,563.0,2,False
2023-03-27,MO,Kansas City,488.0,4,False
2023-03-28,MO,Kansas City,769.0,2,False
2023-03-29,MO,Kansas City,380.0,3,False
2023-03-30,MO,Kansas City,2415.0,2,False
2023-03-31,MO,Kansas City,46.0,1,False
2023-04-01,MO,Kansas City,3193.0,4,False
2023-04-02,MO,Kansas City,2402.0,2,False
2023-04-03,MO,Kansas City,2720.0,7,False
2023-04-04,MO,Kansas City,362.0,2,False
2023-04-05,MO,Kansas City,2404.0,4,False
2023-04-06,MO,Kansas City,1390.0,2,False
2023-04-07,MO,Kansas City,198.0,1,False
2023-04-08,MO,Kansas City,1146.0,5,False
2023-04-09,MO,Kansas City,1858.0,2,False
2023-04-10,MO,Kansas City,1282.0,2,False
2023-04-11,MO,Kansas City,2544.0,3,False
2023-04-12,MO,Kansas City,326.0,2,False
2023-04-13,MO,Kansas City,2510.0,5,False
2023-04-15,MO,Kansas City,461.0,3,False
2023-04-16,MO,Kansas City,631.0,3,False
2023-04-17,MO,Kansas City,352.0,1,False
2023-04-19,MO,Kansas City,1219.0,3,False
2023-04-20,MO,Kansas City,3331.0,3,False
2023-04-21,MO,Kansas City,3140.0,4,False
2023-04-22,MO,Kansas City,3089.0,4,False
2023-04-23,MO,Kansas City,1014.0,2,False
2023-04-24,MO,Kansas City,4601.0,5,False
2023-04-25,MO,Kansas City,2655.0,3,False
2023-04-26,MO,Kansas City,355.0,1,False
2023-04-27,MO,Kansas City,1698.0,4,False
2023-04-28,MO,Kansas City,2216.0,4,False
2023-04-29,MO,Kansas City,4580.0,3,False
2023-04-30,MO,Kansas City,0.0,1,False
2023-05-01,MO,Kansas City,3030.0,5,False
2023-05-02,MO,Kansas City,9701.0,3,False
2023-05-03,MO,Kansas City,26.0,1,False
2023-05-04,MO,Kansas City,2245.0,4,False
2023-05-05,MO,Kansas City,1055.0,2,False
2023-05-06,MO,Kansas City,31.0,1,False
2023-05-07,MO,Kansas City,2441.0,2,False
2023-05-08,MO,Kansas City,52.0,1,False
2023-05-09,MO,Kansas City,3200.0,4,False
2023-05-10,MO,Kansas City,981.0,2,False
2023-05-11,MO,Kansas City,17.0,1,False
2023-05-12,MO,Kansas City,4184.0,5,False
2023-05-13,MO,Kansas City,1195.0,2,False
2023-05-15,MO,Kansas City,255.0,4,False
2023-05-16,MO,Kansas City,1409.0,2,False
2023-05-17,MO,Kansas City,95.0,1,False
2023-05-18,MO,Kansas City,1182.0,2,False
2023-05-19,MO,Kansas City,367.0,3,False
2023-05-20,MO,Kansas City,2785.0,2,False
2023-05-21,MO,Kansas City,7392.0,2,False
2023-05-22,MO,Kansas City,1188.0,1,False
2023-05-23,MO,Kansas City,3328.0,3,False
2023-05-24,MO,Kansas City,4744.0,7,False
2023-05-25,MO,Kansas City,2218.0,3,False
2023-05-26,MO,Kansas City,737.0,3,False
2023-05-28,MO,Kansas City,2164.0,3,False
2023-05-29,MO,Kansas City,272.0,2,False
2023-05-30,MO,Kansas City,473.0,4,False
2023-05-31,MO,Kansas City,2088.0,4,False
2023-06-01,MO,Kansas City,1306.0,2,True
2023-06-02,MO,Kansas City,448.0,1,True
2023-06-03,MO,Kansas City,451.0,4,True
2023-06-04,MO,Kansas City,379.0,1,True
2023-06-05,MO,Kansas City,338.0,1,True
2023-06-06,MO,Kansas City,466.0,3,True
2023-06-07,MO,Kansas City,316.0,3,True
2023-06-08,MO,Kansas City,818.0,6,True
2023-06-09,MO,Kansas City,795.0,1,True
2023-06-10,MO,Kansas City,4441.0,5,True
2023-06-11,MO,Kansas City,1819.0,3,True
2023-06-12,MO,Kansas City,995.0,2,True
2023-06-13,MO,Kansas City,284.0,2,True
2023-06-14,MO,Kansas City,48.0,1,True
2023-06-15,MO,Kansas City,556.0,2,True
2023-06-16,MO,Kansas City,64.0,1,True
2023-06-17,MO,Kansas City,720.0,1,True
2023-06-18,MO,Kansas City,2853.0,2,True
2023-06-19,MO,Kansas City,1762.0,3,True
2023-06-20,MO,Kansas City,27.0,1,True
2023-06-21,MO,Kansas City,851.0,3,True
2023-06-22,MO,Kansas City,1037.0,3,True
2023-06-23,MO,Kansas City,2422.0,4,True
2023-06-24,MO,Kansas City,2194.0,3,True
2023-06-25,MO,Kansas City,411.0,1,True
2023-06-26,MO,Kansas City,1315.0,3,True
2023-06-28,MO,Kansas City,87.0,1,True
2023-06-29,MO,Kansas City,1747.0,3,True
2023-06-30,MO,Kansas City,309.0,2,True
2023-07-01,MO,Kansas City,1743.0,3,True
2023-07-02,MO,Kansas City,16.0,1,True
2023-07-03,MO,Kansas City,349.0,1,True
2023-07-05,MO,Kansas City,3182.0,4,True
2023-07-06,MO,Kansas City,149.0,1,True
2023-07-07,MO,Kansas City,2071.0,4,True
2023-07-08,MO,Kansas City,97.0,1,True
2023-07-09,MO,Kansas City,588.0,1,True
2023-07-10,MO,Kansas City,3066.0,3,True
2023-07-11,MO,Kansas City,3516.0,5,True
2023-07-12,MO,Kansas City,95.0,1,True
2023-07-13,MO,Kansas City,1428.0,4,True
2023-07-14,MO,Kansas City,2036.0,3,True
2023-07-15,MO,Kansas City,1372.0,3,True
2023-07-16,MO,Kansas City,5333.0,4,True
2023-07-19,MO,Kansas City,8563.0,3,True
2023-07-20,MO,Kansas City,140.0,1,True
2023-07-22,MO,Kansas City,2296.0,5,True
2023-07-23,MO,Kansas City,40.0,2,True
2023-07-24,MO,Kansas City,1942.0,4,True
2023-07-25,MO,Kansas City,704.0,2,True
2023-07-26,MO,Kansas City,1304.0,2,True
2023-07-27,MO,Kansas City,935.0,3,True
2023-07-29,MO,Kansas City,4270.0,6,True
2023-07-31,MO,Kansas City,276.0,5,True
2023-08-01,MO,Kansas City,793.0,3,True
2023-08-02,MO,Kansas City,646.0,3,True
2023-08-04,MO,Kansas City,815.0,2,True
2023-08-05,MO,Kansas City,597.0,2,True
2023-08-06,MO,Kansas City,519.0,2,True
2023-08-07,MO,Kansas City,740.0,4,True
2023-08-08,MO,Kansas City,1284.0,4,True
2023-08-09,MO,Kansas City,2265.0,5,True
2023-08-10,MO,Kansas City,817.0,2,True
2023-08-11,MO,Kansas City,523.0,3,True
2023-08-12,MO,Kansas City,116.0,1,True
2023-08-13,MO,Kansas City,0.0,1,True
2023-08-14,MO,Kansas City,2289.0,5,True
2023-08-15,MO,Kansas City,171.0,2,True
2023-08-16,MO,Kansas City,39.0,3,True
2023-08-17,MO,Kansas City,1536.0,3,True
2023-08-18,MO,Kansas City,6168.0,6,True
2023-08-20,MO,Kansas City,2911.0,4,True
2023-08-21,MO,Kansas City,1798.0,2,True
2023-08-22,MO,Kansas City,1282.0,3,True
2023-08-23,MO,Kansas City,1470.0,3,True
2023-08-24,MO,Kansas City,3981.0,4,True
2023-08-26,MO,Kansas City,491.0,2,True
2023-08-27,MO,Kansas City,1729.0,3,True
2023-08-28,MO,Kansas City,466.0,4,True
2023-08-29,MO,Kansas City,509.0,5,True
2023-09-01,MO,Kansas City,126.0,1,False
2023-09-02,MO,Kansas City,51.0,1,False
2023-09-03,MO,Kansas City,3407.0,2,False
2023-09-04,MO,Kansas City,2706.0,5,False
2023-09-05,MO,Kansas City,506.0,1,False
2023-09-06,MO,Kansas City,1192.0,5,False
2023-09-07,MO,Kansas City,89.0,2,False
2023-09-08,MO,Kansas City,968.0,4,False
2023-09-09,MO,Kansas City,5473.0,5,False
2023-09-10,MO,Kansas City,510.0,4,False
2023-09-11,MO,Kansas City,2186.0,5,False
2023-09-12,MO,Kansas City,277.0,2,False
2023-09-13,MO,Kansas City,151.0,1,False
2023-09-14,MO,Kansas City,4672.0,4,False
2023-09-15,MO,Kansas City,5258.0,4,False
2023-09-16,MO,Kansas City,2206.0,3,False
2023-09-17,MO,Kansas City,0.0,1,False
2023-09-18,MO,Kansas City,274.0,3,False
2023-09-19,MO,Kansas City,528.0,3,False
2023-09-20,MO,Kansas City,246.0,3,False
2023-09-22,MO,Kansas City,1981.0,5,False
2023-09-23,MO,Kansas City,315.0,1,False
2023-09-24,MO,Kansas City,641.0,2,False
2023-09-25,MO,Kansas City,1119.0,3,False
2023-09-26,MO,Kansas City,7146.0,3,False
2023-09-27,MO,Kansas City,1887.0,5,False
2023-09-28,MO,Kansas City,712.0,1,False
2023-09-29,MO,Kansas City,76.0,1,False
2023-09-30,MO,Kansas City,669.0,5,False
2023-10-01,MO,Kansas City,554.0,2,False
2023-10-02,MO,Kansas City,96.0,1,False
2023-10-03,MO,Kansas City,2751.0,4,False
2023-10-04,MO,Kansas City,26.0,2,False
2023-10-05,MO,Kansas City,2501.0,3,False
2023-10-06,MO,Kansas City,10.0,1,False
2023-10-07,MO,Kansas City,3486.0,4,False
2023-10-08,MO,Kansas City,0.0,1,False
2023-10-09,MO,Kansas City,2169.0,2,False
2023-10-10,MO,Kansas City,3875.0,4,False
2023-10-11,MO,Kansas City,1143.0,3,False
2023-10-12,MO,Kansas City,335.0,3,False
2023-10-13,MO,Kansas City,198.0,2,False
2023-10-14,MO,Kansas City,592.0,4,False
2023-10-15,MO,Kansas City,14.0,2,False
2023-10-16,MO,Kansas City,822.0,2,False
2023-10-17,MO,Kansas City,892.0,3,False
2023-10-18,MO,Kansas City,354.0,1,False
2023-10-19,MO,Kansas City,697.0,3,False
2023-10-20,MO,Kansas City,2346.0,3,False
2023-10-21,MO,Kansas City,350.0,3,False
2023-10-22,MO,Kansas City,161.0,4,False
2023-10-23,MO,Kansas City,195.0,1,False
2023-10-24,MO,Kansas City,1372.0,4,False
2023-10-25,MO,Kansas City,2523.0,4,False
2023-10-26,MO,Kansas City,14.0,1,False
2023-10-27,MO,Kansas City,431.0,3,False
2023-10-28,MO,Kansas City,1244.0,5,False
2023-10-29,MO,Kansas City,19.0,2,False
2023-10-30,MO,Kansas City,1176.0,2,False
2023-10-31,MO,Kansas City,1502.0,4,False
2023-11-01,MO,Kansas City,454.0,6,False
2023-11-02,MO,Kansas City,2028.0,4,False
2023-11-03,MO,Kansas City,1733.0,3,False
2023-11-04,MO,Kansas City,910.0,3,False
2023-11-05,MO,Kansas City,374.0,3,False
2023-11-06,MO,Kansas City,1171.0,4,False
2023-11-07,MO,Kansas City,2553.0,2,False
2023-11-08,MO,Kansas City,1031.0,5,False
2023-11-09,MO,Kansas City,422.0,1,False
2023-11-10,MO,Kansas City,625.0,3,False
2023-11-11,MO,Kansas City,62.0,1,False
2023-11-12,MO,Kansas City,628.0,2,False
2023-11-13,MO,Kansas City,1814.0,1,False
2023-11-14,MO,Kansas City,2834.0,5,False
2023-11-15,MO,Kansas City,943.0,3,False
2023-11-16,MO,Kansas City,2485.0,5,False
2023-11-17,MO,Kansas City,203.0,1,False
2023-11-18,MO,Kansas City,143.0,3,False
2023-11-19,MO,Kansas City,21.0,3,False
2023-11-20,MO,Kansas City,696.0,2,False
2023-11-21,MO,Kansas City,972.0,2,False
2023-11-22,MO,Kansas City,2268.0,3,False
2023-11-23,MO,Kansas City,5670.0,3,False
2023-11-24,MO,Kansas City,3888.0,3,False
2023-11-25,MO,Kansas City,1552.0,4,False
2023-11-26,MO,Kansas City,2177.0,6,False
2023-11-27,MO,Kansas City,143.0,2,False
2023-11-28,MO,Kansas City,3889.0,5,False
2023-11-29,MO,Kansas City,245.0,1,False
2023-11-30,MO,Kansas City,501.0,3,False
2023-12-01,MO,Kansas City,403.0,3,False
2023-12-02,MO,Kansas City,1333.0,4,False
2023-12-03,MO,Kansas City,0.0,1,False
2023-12-04,MO,Kansas City,764.0,2,False
2023-12-05,MO,Kansas City,162.0,2,False
2023-12-07,MO,Kansas City,3635.0,4,False
2023-12-10,MO,Kansas City,0.0,1,False
2023-12-11,MO,Kansas City,801.0,2,False
2023-12-12,MO,Kansas City,5993.0,7,False
2023-12-13,MO,Kansas City,38.0,1,False
2023-12-14,MO,Kansas City,856.0,2,False
2023-12-15,MO,Kansas City,253.0,1,False
2023-12-16,MO,Kansas City,27.0,2,False
2023-12-17,MO,Kansas City,226.0,3,False
2023-12-18,MO,Kansas City,211.0,1,False
2023-12-19,MO,Kansas City,1683.0,2,False
2023-12-20,MO,Kansas City,1000.0,3,False
2023-12-21,MO,Kansas City,189.0,1,False
2023-12-22,MO,Kansas City,4518.0,4,False
2023-12-23,MO,Kansas City,2896.0,4,False
2023-12-24,MO,Kansas City,279.0,2,False
2023-12-25,MO,Kansas City,671.0,3,False
2023-12-26,MO,Kansas City,3171.0,4,False
2023-12-27,MO,Kansas City,226.0,1,False
2023-12-28,MO,Kansas City,1239.0,2,False
2023-12-29,MO,Kansas City,253.0,2,False
2023-12-30,MO,Kansas City,610.0,3,False
2023-12-31,MO,Kansas City,258.0,4,False
2024-01-02,MO,Kansas City,1724.0,3,False
2024-01-03,MO,Kansas City,1167.0,1,False
2024-01-04,MO,Kansas City,2540.0,5,False
2024-01-05,MO,Kansas City,1089.0,3,False
2024-01-06,MO,Kansas City,1803.0,3,False
2024-01-07,MO,Kansas City,5336.0,3,False
2024-01-08,MO,Kansas City,69.0,1,False
2024-01-09,MO,Kansas City,3.0,1,False
2024-01-10,MO,Kansas City,208.0,2,False
2024-01-11,MO,Kansas City,939.0,1,False
2024-01-13,MO,Kansas City,322.0,3,False
2024-01-16,MO,Kansas City,428.0,2,False
2024-01-17,MO,Kansas City,2007.0,1,False
2024-01-18,MO,Kansas City,338.0,2,False
2024-01-19,MO,Kansas City,2474.0,3,False
2024-01-21,MO,Kansas City,2813.0,3,False
2024-01-22,MO,Kansas City,253.0,1,False
2024-01-23,MO,Kansas City,2016.0,1,False
2024-01-24,MO,Kansas City,2435.0,3,False
2024-01-25,MO,Kansas City,1083.0,2,False
2024-01-26,MO,Kansas City,2099.0,4,False
2024-01-27,MO,Kansas City,219.0,2,False
2024-01-28,MO,Kansas City,916.0,3,False
2024-01-29,MO,Kansas City,1011.0,4,False
2024-01-30,MO,Kansas City,2246.0,2,False
2024-01-31,MO,Kansas City,3018.0,7,False
2024-02-01,MO,Kansas City,92.0,3,False
2024-02-02,MO,Kansas City,1925.0,2,False
2024-02-03,MO,Kansas City,1607.0,2,False
2024-02-04,MO,Kansas City,6515.0,5,False
2024-02-06,MO,Kansas City,429.0,1,False
2024-02-07,MO,Kansas City,960.0,3,False
2024-02-08,MO,Kansas City,124.0,2,False
2024-02-09,MO,Kansas City,1713.0,4,False
2024-02-10,MO,Kansas City,688.0,3,False
2024-02-11,MO,Kansas City,1376.0,2,False
2024-02-12,MO,Kansas City,1654.0,7,False
2024-02-13,MO,Kansas City,2194.0,4,False
2024-02-14,MO,Kansas City,24.0,2,False
2024-02-15,MO,Kansas City,2487.0,2,False
2024-02-16,MO,Kansas City,1066.0,2,False
2024-02-17,MO,Kansas City,2566.0,4,False
2024-02-18,MO,Kansas City,1960.0,3,False
2024-02-19,MO,Kansas City,400.0,2,False
2024-02-20,MO,Kansas City,15.0,1,False
2024-02-21,MO,Kansas City,601.0,5,False
2024-02-22,MO,Kansas City,79.0,2,False
2024-02-23,MO,Kansas City,722.0,3,False
2024-02-24,MO,Kansas City,6107.0,2,False
2024-02-25,MO,Kansas City,1110.0,3,False
2024-02-26,MO,Kansas City,650.0,4,False
2024-02-27,MO,Kansas City,29.0,1,False
2024-02-28,MO,Kansas City,1818.0,4,False
2024-02-29,MO,Kansas City,4511.0,8,False
2024-03-01,MO,Kansas City,467.0,2,False
2024-03-02,MO,Kansas City,584.0,2,False
2024-03-03,MO,Kansas City,1466.0,4,False
2024-03-04,MO,Kansas City,874.0,4,False
2024-03-05,MO,Kansas City,1876.0,3,False
2024-03-06,MO,Kansas City,5899.0,3,False
2024-03-07,MO,Kansas City,292.0,1,False
2024-03-08,MO,Kansas City,2239.0,5,False
2024-03-09,MO,Kansas City,1036.0,4,False
2024-03-10,MO,Kansas City,0.0,3,False
2024-03-11,MO,Kansas City,214.0,2,False
2024-03-12,MO,Kansas City,726.0,3,False
2024-03-13,MO,Kansas City,410.0,2,False
2024-03-14,MO,Kansas City,336.0,2,False
2024-03-15,MO,Kansas City,3623.0,5,False
2024-03-16,MO,Kansas City,1571.0,4,False
2024-03-17,MO,Kansas City,2432.0,3,False
2024-03-18,MO,Kansas City,51.0,1,False
2024-03-19,MO,Kansas City,1027.0,3,False
2024-03-21,MO,Kansas City,160.0,2,False
2024-03-22,MO,Kansas City,157.0,3,False
2024-03-23,MO,Kansas City,181.0,2,False
2024-03-24,MO,Kansas City,1498.0,3,False
2024-03-26,MO,Kansas City,1016.0,1,False
2024-03-27,MO,Kansas City,3295.0,1,False
2024-03-28,MO,Kansas City,519.0,2,False
2024-03-29,MO,Kansas City,3675.0,5,False
2024-03-30,MO,Kansas City,1598.0,2,False
2024-03-31,MO,Kansas City,0.0,1,False
2024-04-01,MO,Kansas City,1762.0,3,False
2024-04-02,MO,Kansas City,1315.0,3,False
2024-04-03,MO,Kansas City,325.0,3,False
2024-04-04,MO,Kansas City,635.0,3,False
2024-04-05,MO,Kansas City,974.0,2,False
2024-04-06,MO,Kansas City,153.0,1,False
2024-04-07,MO,Kansas City,5133.0,4,False
2024-04-08,MO,Kansas City,180.0,2,False
2024-04-10,MO,Kansas City,7012.0,6,False
