state_fk,market_fk,time_fk,foursquare_crowd_0_1km,foursquare_crowd_1_2km,foursquare_crowd_2_3km,foursquare_crowd_3_5km,foursquare_crowd_5km_plus,foursquare_crowd_total,foursquare_lat_0_1km,foursquare_lat_1_2km,foursquare_lat_2_3km,foursquare_lat_3_5km,foursquare_lat_5km_plus,foursquare_lon_0_1km,foursquare_lon_1_2km,foursquare_lon_2_3km,foursquare_lon_3_5km,foursquare_lon_5km_plus
TX,Dallas / Houston,2022-08-11,3088.833333333333,1617.1666666666667,2693.166666666667,1069.1666666666667,36.666666666666664,8505.0,31.56008516732407,29.94229747219832,32.17132869069675,32.66923613598204,29.578569825867127,-96.27094265515707,-95.48888498994936,-96.33644915454319,-96.58394829491039,-95.39877738673334
TX,Dallas / Houston,2022-08-12,6249.541666666667,3562.625,1378.3333333333333,2902.5,0.0,14093.000000000002,31.979729376723856,31.480864865700628,31.741307336456554,30.63151797540295,,-96.45757933066434,-96.22909338529229,-96.1460286781766,-95.71564255180587,
TX,Dallas / Houston,2022-08-13,469.0,234.5,234.5,0.0,0.0,938.0,32.61823871629833,29.903562731078505,29.83503809636687,,,-96.8067819705696,-95.41447098281671,-95.28525435202806,,
TX,Dallas / Houston,2022-08-14,16944.75,4661.5,1350.0,337.5,2668.25,25962.0,30.32462989159554,32.04839090052231,32.605256662083185,29.90285406390539,29.580950844155456,-95.75001651734138,-96.34756492865434,-96.78893553016783,-95.33106466427998,-95.39484053953413
TX,Dallas / Houston,2022-08-15,465.0,232.5,232.5,0.0,0.0,930.0,32.61823871629833,29.903562731078505,29.83503809636687,,,-96.8067819705696,-95.41447098281672,-95.28525435202806,,
TX,Dallas / Houston,2022-08-16,4783.066666666667,1133.5333333333333,54.333333333333336,54.333333333333336,384.7333333333333,6410.0,32.55947860599139,30.945513099220133,32.6035858445378,29.90282766058073,29.580636615941437,-96.66796517281023,-95.93618926566776,-96.78900617984894,-95.33286094132104,-95.39469797773901
TX,Dallas / Houston,2022-08-17,263.6666666666667,211.0,829.3333333333334,0.0,211.0,1515.0,29.76433052491269,29.864057844410507,30.103751792985435,,29.5990016,-95.25945399686725,-95.4581810200646,-95.45478512772314,,-95.3688527
TX,Dallas / Houston,2022-08-18,2500.159090909091,1290.9318181818182,261.45454545454544,598.4545454545455,0.0,4651.0,32.15815176249295,31.790600795645958,29.835303779042555,29.69152533431255,,-96.58586782798692,-96.35215570021387,-95.27485969099912,-95.38755187169822,
TX,Dallas / Houston,2022-08-19,1583.996212121212,886.8825757575758,150.72727272727272,150.72727272727272,142.66666666666666,2914.9999999999995,31.943036601646096,31.48069115421666,29.835303779042555,29.774901069444592,29.5990016,-96.46220731317277,-96.20834817575964,-95.27485969099912,-95.3859772310233,-95.3688527
TX,Dallas / Houston,2022-08-20,1884.1666666666667,196.0,3376.3333333333335,759.75,955.75,7172.0,29.76105083220716,29.864057844410507,32.54990588858833,29.90285406390539,29.581190561875317,-95.44534321793897,-95.45818102006461,-96.73875000225595,-95.33106466427998,-95.39814770582333
TX,Dallas / Houston,2022-08-23,0.0,0.0,0.0,301.0,0.0,301.0,,,,29.626839978434553,,,,,-95.3887735244042,
TX,Dallas / Houston,2022-08-24,2453.0,1133.5,3448.25,825.5,971.75,8832.0,30.20520499063611,30.547151915091348,32.605241193105215,29.90285406390539,29.57688127373369,-95.68507152142473,-95.66427968826895,-96.78881598968619,-95.33106466427998,-95.40542069765499
TX,Dallas / Houston,2022-08-25,1389.0,2319.333333333333,761.6666666666666,0.0,499.0,4969.0,31.53518237120304,30.809377118210822,31.662798934349784,,29.579927516469706,-96.29339909024267,-95.88957636123362,-96.24217012836804,,-95.39698043860176
TX,Dallas / Houston,2022-08-26,10269.466666666667,3485.366666666667,5016.583333333333,1390.5,1468.0833333333333,21630.0,30.874715040993095,31.14125908274195,32.20890658075689,32.76747824487442,29.58003811333283,-95.92480793366569,-96.017078120247,-96.38778900441973,-96.62837754717667,-95.39800452679849
TX,Dallas / Houston,2022-08-27,1368.0,0.0,299.0,0.0,0.0,1667.0,32.75438444103739,,32.604716236664274,,,-96.86794580597997,,-96.7892372687652,,
TX,Dallas / Houston,2022-08-28,4509.784090909091,3944.306818181818,1038.4545454545455,215.45454545454547,0.0,9708.0,32.02450967677447,31.275722685823013,31.036328083760274,29.77490106944459,,-96.54720697852875,-96.10872153046864,-95.933744012392,-95.3859772310233,
TX,Dallas / Houston,2022-08-29,1973.095238095238,2611.0714285714284,1381.1666666666665,391.3333333333333,391.3333333333333,6747.999999999998,30.807333567381608,32.43558507173152,30.524959318254545,29.626225,29.581770261158184,-95.86427166540703,-96.6801407291703,-95.74890272833582,-95.388248,-95.3887175155896
TX,Dallas / Houston,2022-08-30,0.0,1877.0,0.0,0.0,0.0,1877.0,,29.69680288164603,,,,,-95.29807773711883,,,
TX,Dallas / Houston,2022-08-31,1815.25,608.0,807.75,292.0,0.0,3523.0,32.66341603806883,29.903562731078505,30.51995695557381,29.626839978434557,,-96.80505715707945,-95.41447098281671,-95.65717708507448,-95.3887735244042,
TX,Dallas / Houston,2022-09-01,137.0,201.0,0.0,0.0,0.0,338.0,32.93217924301265,31.807237885365492,,,,-96.83972164449085,-96.26825192518841,,,
TX,Dallas / Houston,2022-09-02,6599.833333333333,1316.3333333333335,1881.9166666666667,692.0,1189.9166666666667,11679.999999999998,31.868068766918242,32.098915543982926,30.17054343116334,29.9335,29.580049740037353,-96.40031551909334,-96.39790355377264,-95.53578254460695,-95.37759999999999,-95.39794477515854
TX,Dallas / Houston,2022-09-03,1945.0,972.5,972.5,0.0,0.0,3890.0,32.61823871629833,29.903562731078505,29.83503809636687,,,-96.8067819705696,-95.41447098281671,-95.28525435202806,,
TX,Dallas / Houston,2022-09-04,1088.095238095238,4818.571428571428,3621.6666666666665,380.8333333333333,380.8333333333333,10290.0,30.69769305155344,32.65608099354365,29.794140673176482,29.626225,29.581770261158184,-95.75131647108691,-96.81564852370873,-95.32350442697329,-95.38824800000002,-95.38871751558959
TX,Dallas / Houston,2022-09-05,1765.5,1862.5,0.0,0.0,0.0,3628.0,32.69910262555212,29.844068125846917,,,,-96.85509813024208,-95.26587372430184,,,
TX,Dallas / Houston,2022-09-06,323.0,646.0,4105.5,0.0,161.5,5236.0,31.210170039765988,31.274767057129342,31.304482142562005,,29.578493306315657,-96.22791635029577,-96.07722870033604,-95.99671843324789,,-95.40381472897492
TX,Dallas / Houston,2022-09-07,2716.568181818182,1611.6136363636365,454.9090909090909,238.9090909090909,216.0,5238.0,32.02129165104183,31.644716856707245,31.14928635790701,29.77490106944459,29.580245261347233,-96.5178074197425,-96.26723155613946,-95.99324963365022,-95.3859772310233,-95.39563538455086
TX,Dallas / Houston,2022-09-08,2174.0,480.0,120.0,0.0,120.0,2894.0,29.840263531759316,31.274767057129342,32.60489193795817,,29.57849330631566,-95.5470061970602,-96.07722870033604,-96.78611703125613,,-95.40381472897492
TX,Dallas / Houston,2022-09-09,356.0,712.0,178.0,0.0,178.0,1424.0,31.210170039765995,31.274767057129342,32.60489193795817,,29.57849330631566,-96.22791635029577,-96.07722870033604,-96.78611703125613,,-95.40381472897492
TX,Dallas / Houston,2022-09-10,20050.0,291.0,0.0,162.0,0.0,20503.0,29.951633830025962,30.175232378413305,,29.918265693568824,,-95.57571798764654,-95.60861457364902,,-95.35407847589786,
TX,Dallas / Houston,2022-09-11,3002.166666666667,6416.833333333334,4136.5,982.25,319.25,14857.0,31.47193856493728,32.0418429783822,30.666962459033655,29.716549824997614,29.576595677410115,-96.2742264634798,-96.49280565512322,-95.76420184405596,-95.3700170432694,-95.40570521966522
TX,Dallas / Houston,2022-09-12,2429.1666666666665,3880.0,2471.8333333333335,934.75,677.25,10393.0,30.482655135724624,31.19368899521314,32.485726154019304,29.79271418278143,29.576919304045166,-95.83941531582906,-96.08107188625208,-96.72363011356404,-95.35409264483769,-95.40538281040021
TX,Dallas / Houston,2022-09-13,1159.5,0.0,2319.0,579.75,579.75,4638.0,29.761982991206484,,32.605256662083185,29.902854063905387,29.576595677410115,-95.47525473489691,,-96.78893553016783,-95.33106466427998,-95.40570521966522
TX,Dallas / Houston,2022-09-14,1456.7727272727273,1928.9545454545455,131.63636363636363,131.63636363636363,198.0,3847.0,31.83353119549294,30.41946892755142,29.835303779042555,29.77490106944459,29.5990016,-96.39925733397779,-95.66967965749038,-95.27485969099912,-95.3859772310233,-95.3688527
TX,Dallas / Houston,2022-09-15,3337.7,2029.4,1515.75,1188.1,609.05,8680.0,31.873893531384333,31.365942820420766,31.485842450319353,29.877606208515797,29.579230454775676,-96.49717768388193,-96.12850358576091,-96.21138834670525,-95.37340880223128,-95.4009092240363
TX,Dallas / Houston,2022-09-17,2385.1666666666665,2385.1666666666665,2385.1666666666665,2165.5,0.0,9321.0,29.758314775850497,29.867652255200277,32.493685203005754,32.76747824487442,,-95.2691269530331,-95.46845534446003,-96.49761707740934,-96.62837754717668,
TX,Dallas / Houston,2022-09-18,8685.75,3538.5,321.0,0.0,1608.75,14154.0,31.028675582385816,32.51164705162953,29.83503809636687,,29.58313933882349,-96.0656757536971,-96.49290588689719,-95.28525435202806,,-95.38976994137528
TX,Dallas / Houston,2022-09-19,0.0,0.0,670.0,0.0,83.0,753.0,,,29.82041314500975,,29.58172632532757,,,-95.33376108363832,,-95.39096554097016
TX,Dallas / Houston,2022-09-20,1150.5,290.5,1429.5,284.75,284.75,3440.0,31.204385925824788,29.90356273107851,32.04229863945948,29.90285406390539,29.576595677410115,-96.14767309554517,-95.41447098281671,-96.48336058630663,-95.33106466427998,-95.40570521966522
TX,Dallas / Houston,2022-09-22,1700.0,1275.0,0.0,0.0,425.0,3400.0,31.322629799237017,31.713036592461,,,29.580022606557502,-96.15750238002501,-96.29172255315117,,,-95.39784655158356
TX,Dallas / Houston,2022-09-23,1569.1666666666667,1255.0,4099.333333333333,1477.25,702.25,9103.0,29.759939926871827,32.6291431412406,31.903224198445557,29.758050600551258,29.576595677410115,-95.47218413803562,-96.8321978862277,-96.40120776212297,-95.3613400859055,-95.40570521966524
TX,Dallas / Houston,2022-09-24,2836.1190476190477,5134.547619047618,1697.0,848.5,1080.8333333333333,11597.0,30.762707680198105,32.38646969702022,29.77043093891414,29.626225,29.58547426830475,-95.77607591070209,-96.63545602971759,-95.38493284703843,-95.388248,-95.3844474226163
TX,Dallas / Houston,2022-09-25,4323.117424242424,2465.1401515151515,1207.2878787878788,319.45454545454544,0.0,8315.0,31.803908289558194,31.666443361116247,31.068092307872647,29.77490106944459,,-96.41749972712235,-96.32146117159884,-95.97349325253208,-95.3859772310233,
TX,Dallas / Houston,2022-09-26,993.0,0.0,0.0,0.0,331.0,1324.0,31.880429673285796,,,,29.580920680883594,-96.3885470300905,,,,-95.39090161799264
TX,Dallas / Houston,2022-09-27,1779.905303030303,1494.064393939394,441.8484848484849,459.1818181818182,172.0,4347.0,31.788362677412195,31.365698427681508,30.893633985064223,29.670751186974055,29.57849330631566,-96.43206123097269,-96.13118046392225,-95.8494792026547,-95.38794421387468,-95.40381472897492
TX,Dallas / Houston,2022-09-28,386.66666666666663,77.33333333333333,5765.333333333334,77.33333333333333,77.33333333333333,6384.0,30.306375382892703,32.720911783384025,31.269372401856323,29.902827660580733,29.578569825867127,-95.72687113095019,-96.85649501928172,-95.97545486317466,-95.33286094132104,-95.39877738673334
TX,Dallas / Houston,2022-09-29,4337.5,4484.0,0.0,304.0,698.5,9824.0,31.53279331089086,31.2611288817481,,29.626839978434557,29.580920680883597,-96.30540088467168,-96.10857854779199,,-95.3887735244042,-95.39090161799263
TX,Dallas / Houston,2022-09-30,0.0,0.0,0.0,301.0,0.0,301.0,,,,29.626839978434553,,,,,-95.3887735244042,
TX,Dallas / Houston,2022-10-01,0.0,4074.0,0.0,0.0,0.0,4074.0,,29.69849741326255,,,,,-95.29486105367232,,,
TX,Dallas / Houston,2022-10-02,1368.3068181818182,706.5113636363636,143.0909090909091,143.0909090909091,0.0,2361.0,32.15815176249294,31.790600795645965,29.835303779042555,29.77490106944459,,-96.58586782798692,-96.35215570021387,-95.27485969099912,-95.3859772310233,
TX,Dallas / Houston,2022-10-03,108.0,108.0,108.0,0.0,0.0,324.0,29.657846904941312,29.901878306022642,29.69949137075084,,,-95.47831837249925,-95.35649018929762,-95.3016846555107,,
TX,Dallas / Houston,2022-10-04,2574.8636363636365,1376.2727272727273,970.9318181818182,756.6818181818182,244.25,5923.0,31.787637197161978,31.678534135630034,31.982781831090527,29.7313602981059,29.57717642566268,-96.41886419393055,-96.29242686062088,-96.4484847425238,-95.37504020623086,-95.40512665598416
TX,Dallas / Houston,2022-10-05,162.33333333333334,145.33333333333334,72.66666666666667,0.0,72.66666666666667,453.00000000000006,31.460202625162676,31.246368051849498,32.6026307254389,,29.580245261347233,-96.22624180671869,-96.03533878204992,-96.78783244900674,,-95.39563538455086
TX,Dallas / Houston,2022-10-06,2535.5,3911.2,1941.5,1187.8,183.0,9759.0,31.406943187800813,31.089109102493392,32.35529365091562,29.828392404337958,29.58172632532757,-96.26468439123575,-96.04903889274553,-96.6491089202104,-95.36700506477978,-95.39096554097016
TX,Dallas / Houston,2022-10-07,468.0,630.0,183.0,34.0,183.0,1498.0,30.88186856184193,31.352812962990708,32.60464927579263,29.90282766058073,29.578507523062925,-96.04591274497793,-96.1192843429458,-96.78665381296189,-95.33286094132104,-95.40287882932348
TX,Dallas / Houston,2022-10-08,1005.0,502.5,502.5,0.0,0.0,2010.0,32.61823871629833,29.903562731078505,29.83503809636687,,,-96.8067819705696,-95.41447098281671,-95.28525435202806,,
TX,Dallas / Houston,2022-10-09,995.5,1517.0,1991.0,497.75,497.75,5499.0,29.76198299120648,29.698113,32.605256662083185,29.90285406390539,29.576595677410115,-95.47525473489691,-95.296668,-96.78893553016783,-95.33106466427998,-95.40570521966522
TX,Dallas / Houston,2022-10-10,861.5,861.5,861.5,861.5,0.0,3446.0,29.768506159969505,29.864180390736035,32.77712609201614,32.76747824487442,,-95.2479067351576,-95.47981300431564,-96.61893154920664,-96.62837754717668,
TX,Dallas / Houston,2022-10-11,1440.6666666666667,3827.6666666666665,1316.3333333333333,1427.0,202.33333333333334,8214.0,30.19766134392689,29.90068971424582,32.72485148992493,31.656960356014256,29.580245261347233,-95.51523909591454,-95.41963052887438,-96.66891076309693,-96.18553208546808,-95.39563538455086
TX,Dallas / Houston,2022-10-12,974.0,0.0,0.0,0.0,0.0,974.0,29.86820158503332,,,,,-95.47223825851056,,,,
TX,Dallas / Houston,2022-10-13,2133.0,3132.5,2495.5,260.0,0.0,8021.0,30.844205265973912,31.68453753609463,29.80599132646572,29.626839978434553,,-96.01638167298879,-96.31814153330637,-95.30364056095087,-95.3887735244042,
TX,Dallas / Houston,2022-10-14,1332.0,696.5,1309.5,0.0,398.0,3736.0,31.961204175347888,31.859571399808306,30.781342285636775,,29.58097649364736,-96.43910620628972,-96.40610750084565,-95.69277320208916,,-95.39402713061826
TX,Dallas / Houston,2022-10-15,1870.0,1402.5,0.0,0.0,467.5,3740.0,31.322629799237017,31.713036592461002,,,29.580022606557502,-96.15750238002498,-96.29172255315116,,,-95.39784655158356
TX,Dallas / Houston,2022-10-16,4575.0,664.0,1217.0,27.0,1714.0,8197.0,31.63596047721905,32.61033365690244,32.761565832017524,29.90282766058073,29.59102068104999,-96.2719983686163,-96.82504580703919,-96.5898506365796,-95.33286094132103,-95.37794959374268
TX,Dallas / Houston,2022-10-17,10198.0,0.0,0.0,0.0,0.0,10198.0,29.676459969078245,,,,,-95.45756722086917,,,,
TX,Dallas / Houston,2022-10-18,99.0,0.0,0.0,0.0,185.0,284.0,29.79302547689869,,,,29.58172632532757,-95.49089531007509,,,,-95.39096554097017
TX,Dallas / Houston,2022-10-19,2740.6439393939395,1329.9621212121212,1076.3636363636365,419.3636363636364,559.6666666666667,6126.000000000001,31.489953293140243,31.297121353698106,32.089633676084745,29.841720658357676,29.590234065073517,-96.24167558925471,-96.12316619027709,-96.507092358755,-95.35730080065593,-95.38327325117334
TX,Dallas / Houston,2022-10-20,193.66666666666666,193.66666666666666,0.0,0.0,193.66666666666666,581.0,29.76977606189995,29.864057844410507,,,29.5990016,-95.21289268508092,-95.4581810200646,,,-95.3688527
TX,Dallas / Houston,2022-10-21,1462.5,5983.0,731.25,0.0,104.25,8281.0,32.41749866907987,31.05124362550358,30.22991982352707,,29.57849330631566,-96.72425651291005,-95.83158899985716,-95.49922349296416,,-95.40381472897492
TX,Dallas / Houston,2022-10-22,2615.333333333333,1508.3333333333333,1508.3333333333333,0.0,0.0,5631.999999999999,31.978517139593134,30.621714488754268,30.615735536635476,,,-96.5018699500608,-95.81140599232445,-95.72277315204529,,
TX,Dallas / Houston,2022-10-23,1499.0333333333333,241.83333333333331,922.3333333333334,850.8,0.0,3514.0,31.181738581572212,29.898902014837027,31.940875234786336,29.82348109068525,,-96.20529622220165,-95.37938585156414,-96.433621215846,-95.36935022851388,
TX,Dallas / Houston,2022-10-24,3142.212121212121,1310.2424242424242,534.2727272727273,103.27272727272727,554.0,5643.999999999999,32.00008458735269,31.3996122380819,29.835089451738586,29.77490106944459,29.59910474511242,-96.48214397342214,-96.17663065591337,-95.28324510667687,-95.3859772310233,-95.36744540101678
TX,Dallas / Houston,2022-10-25,10789.272727272728,4524.454545454545,2992.6363636363635,1820.1363636363635,1950.5,22077.0,30.94598731971317,32.11999563180487,32.45553875021591,30.88825914573287,29.581366293421304,-96.01157832910404,-96.37811555068176,-96.64756399888273,-95.83141297267633,-95.39408770327029
TX,Dallas / Houston,2022-10-27,2326.5,2607.25,2467.0,291.75,727.5,8420.0,30.9312103225614,32.15803901158845,31.12725010019167,29.902854063905394,29.5786483019819,-95.98639062376786,-96.55726860126802,-96.00809738757911,-95.33106466427998,-95.40099812053589
TX,Dallas / Houston,2022-10-28,5461.42803030303,5881.51893939394,1997.2348484848485,1262.8181818181818,0.0,14603.0,31.534589871309837,30.587903353187617,31.7700184920593,31.895837092200814,,-96.25636166373454,-95.77085897018871,-96.22649968238447,-96.26650643068713,
TX,Dallas / Houston,2022-10-29,523.2,174.4,872.0,174.4,0.0,1744.0,29.764452596915476,29.68484210861412,32.60530777381819,29.902101823255123,,-95.39235948004836,-95.29561335695564,-96.78105987309402,-95.33180864518005,
TX,Dallas / Houston,2022-10-30,3033.3333333333335,1770.6666666666667,1008.0,0.0,1074.0,6886.0,31.667120838053528,32.667970362110445,29.771313740784112,,29.599104745112417,-96.28748830712169,-96.75721291582893,-95.22852347472949,,-95.36744540101678
TX,Dallas / Houston,2022-10-31,914.5,698.5,216.0,0.0,0.0,1829.0,32.880386923562426,32.8284600866437,32.60402323571779,,,-96.8376990028787,-96.70945055561502,-96.78506925203328,,
TX,Dallas / Houston,2022-11-01,5565.3,2098.2,2312.25,0.0,1070.25,11046.0,31.650427521460628,32.81911650820845,29.70155367525586,,29.57998274618186,-96.27698492612336,-96.7214772592179,-95.29537466634768,,-95.3987360698811
TX,Dallas / Houston,2022-11-02,2884.25,1646.75,906.75,609.5,345.75,6393.0,31.4370990818084,31.02873244492715,32.720606842494945,32.76747824487442,29.5800226065575,-96.16441485452069,-95.99121617998266,-96.67476102275369,-96.62837754717668,-95.39784655158354
TX,Dallas / Houston,2022-11-03,1289.7,964.1,326.0,311.0,217.2,3108.0,32.227477482235884,31.094953851236365,29.83503809636687,29.62683997843455,29.580976493647356,-96.59674458053048,-95.99530098200677,-95.28525435202806,-95.3887735244042,-95.39402713061827
TX,Dallas / Houston,2022-11-04,2119.166666666667,1758.6666666666667,1758.6666666666667,917.5,0.0,6554.000000000001,30.43887217864958,30.62069822344535,32.1718593302194,32.76747824487442,,-95.6811747098164,-95.85628939963937,-96.43045326163224,-96.62837754717668,
TX,Dallas / Houston,2022-11-05,4080.5,3991.0,0.0,0.0,1042.5,9114.0,31.362416416695304,31.49526565553662,,,29.599104745112417,-96.20308808504652,-96.23311332647963,,,-95.36744540101678
TX,Dallas / Houston,2022-11-06,1352.5,1665.0,2452.25,0.0,179.25,5649.0,32.24500942200122,31.25323871650561,29.938216096798183,,29.57849330631566,-96.65334513148038,-96.0908923616036,-95.40542116521995,,-95.40381472897492
TX,Dallas / Houston,2022-11-07,1376.0,1820.0,4000.0,932.0,444.0,8572.0,30.758272460957794,30.55512137399933,31.6067657863445,32.76747824487442,29.579927516469706,-95.78625687875768,-95.77217641803918,-96.11690118890255,-96.62837754717668,-95.39698043860176
TX,Dallas / Houston,2022-11-08,5391.866666666667,2832.0,1303.6666666666665,1022.1333333333332,1618.3333333333333,12168.0,31.478852128101966,32.471757276008816,30.920263858365622,29.74873168507077,29.581140574325183,-96.21706272996629,-96.68529289676164,-95.95333103435328,-95.37651146333873,-95.39130590454023
TX,Dallas / Houston,2022-11-11,0.0,0.0,0.0,397.0,0.0,397.0,,,,29.626839978434553,,,,,-95.38877352440421,
TX,Dallas / Houston,2022-11-12,2022.0,2882.0,471.0,374.0,275.0,6024.0,32.272286558989826,30.56559438921295,29.83503809636687,29.71099499777814,29.5990016,-96.55977054121347,-95.70586071077788,-95.28525435202806,-95.37875463339168,-95.3688527
TX,Dallas / Houston,2022-11-13,2436.0,1354.5,3517.5,1918.25,563.75,9790.0,29.76548944513348,29.857373255572234,32.66694398412735,31.78895123497404,29.576595677410115,-95.35249120402764,-95.47899313669828,-96.72791775448525,-96.18599743390122,-95.40570521966522
TX,Dallas / Houston,2022-11-14,3354.3380952380953,2917.395238095238,2482.166666666667,611.25,1044.85,10410.000000000002,30.821292014769437,32.22574083391845,31.64878415463195,29.76844288684216,29.579884544992684,-95.91250715674923,-96.58380498233456,-96.30951718516312,-95.35884945071571,-95.39603017777289
TX,Dallas / Houston,2022-11-15,775.2857142857142,947.5714285714286,172.28571428571428,172.28571428571428,344.57142857142856,2411.9999999999995,32.093706317657514,31.61294332660935,29.70117666723781,29.614625620318147,29.588441337386552,-96.59972280337789,-96.28305299393759,-95.29289902228786,-95.38417024002926,-95.39288118813401
TX,Dallas / Houston,2022-11-16,13319.0,1637.0,2402.3333333333335,918.0,186.66666666666666,18463.0,29.68407816216161,30.47153026197496,31.379340740242068,32.76747824487442,29.5990016,-95.43970510601463,-95.75075651416486,-95.97293643449557,-96.62837754717668,-95.3688527
TX,Dallas / Houston,2022-11-17,357.8,301.6,46.0,301.6,46.0,1053.0,30.114305552618365,30.21495407698907,32.6035858445378,29.915911086415466,29.57856982586713,-95.54362498164276,-95.67955466313354,-96.78900617984895,-95.35084237977539,-95.39877738673334
TX,Dallas / Houston,2022-11-18,580.0,580.0,290.0,0.0,290.0,1740.0,31.2975271696036,31.246368051849498,32.6026307254389,,29.580245261347233,-96.15788000512043,-96.03533878204992,-96.78783244900674,,-95.39563538455086
TX,Dallas / Houston,2022-11-19,2034.7619047619046,5602.238095238095,274.0,137.0,137.0,8185.0,31.10972908843543,30.99600815733959,29.77043093891414,29.626225,29.58177026115818,-96.13604790983617,-95.96284535979075,-95.38493284703843,-95.388248,-95.3887175155896
TX,Dallas / Houston,2022-11-20,4465.0,2940.0,959.0,0.0,1132.0,9496.0,31.975569706565324,31.221540000722634,29.83503809636687,,29.580976493647356,-96.48487044581164,-96.08264511282192,-95.28525435202806,,-95.39402713061827
TX,Dallas / Houston,2022-11-21,291.0,1976.0,485.0,530.0,0.0,3282.0,29.764452596915476,29.964210784177798,32.60530777381819,29.677218089656435,,-95.39235948004836,-95.43333637090231,-96.78105987309402,-95.37834787669713,
TX,Dallas / Houston,2022-11-22,648.0,324.0,324.0,286.0,0.0,1582.0,32.61823871629833,29.90356273107851,29.83503809636687,29.626839978434553,,-96.8067819705696,-95.41447098281671,-95.28525435202806,-95.3887735244042,
TX,Dallas / Houston,2022-11-23,26997.2,2100.1,99.25,0.0,1072.45,30269.0,32.79363661129764,31.74902079553063,32.60489193795817,,29.580746686810045,-96.78965002657206,-96.34393670716806,-96.78611703125613,,-95.39493292495544
TX,Dallas / Houston,2022-11-24,2814.1136363636365,1363.5227272727273,112.93181818181819,110.18181818181819,272.25,4673.0,31.273682106892714,31.74044774133238,29.90274595397288,29.77490106944459,29.58000715908031,-96.15163840113733,-96.31410397187736,-95.31166028229941,-95.3859772310233,-95.39790683620366
TX,Dallas / Houston,2022-11-25,195.0,195.0,195.0,0.0,0.0,585.0,29.657846904941312,29.901878306022635,29.69949137075084,,,-95.47831837249925,-95.35649018929762,-95.3016846555107,,
TX,Dallas / Houston,2022-11-26,1425.0,475.0,0.0,0.0,0.0,1900.0,31.84498933333333,29.77154526987888,,,,-96.37945166666667,-95.21795045027467,,,
TX,Dallas / Houston,2022-11-27,540.3333333333334,825.3333333333334,270.1666666666667,0.0,270.1666666666667,1906.0000000000002,31.251450460158093,31.26598125824228,32.603823406934254,,29.579321188829038,-96.1948208287632,-96.06426921834607,-96.7869276481574,,-95.39994959768013
TX,Dallas / Houston,2022-11-28,3426.166666666667,1618.9166666666667,3199.1666666666665,1470.75,861.0,10576.0,30.653615907512467,31.577684988310253,32.32489419844909,31.629541940967034,29.577655398531476,-95.87087541272152,-96.27916223050792,-96.64432699309543,-96.34320482115844,-95.40327505662604
TX,Dallas / Houston,2022-11-29,5640.405303030303,2501.7310606060605,614.6818181818182,280.1818181818182,962.0,9999.0,31.94418314835534,31.68463835112771,29.835159198785927,29.77490106944459,29.599104745112417,-96.45524112840901,-96.31539104940215,-95.28051629903815,-95.3859772310233,-95.36744540101678
TX,Dallas / Houston,2022-11-30,3398.2,268.8,336.0,0.0,336.0,4339.0,32.269203493594524,32.82921245543902,29.701784515840558,,29.57998274618186,-96.54994488779087,-96.7084785486381,-95.29394779015652,,-95.3987360698811
TX,Dallas / Houston,2022-12-02,2167.666666666667,619.3333333333334,0.0,0.0,929.0,3716.0000000000005,31.467118589822704,32.605646671949536,,,29.599104745112417,-96.18642197137633,-96.82371279490332,,,-95.36744540101678
TX,Dallas / Houston,2022-12-03,0.0,387.0,387.0,0.0,0.0,774.0,,32.64894999250624,32.77927387192012,,,,-96.78158674263207,-96.622924875273,,
TX,Dallas / Houston,2022-12-04,162.66666666666666,0.0,1657.3333333333333,0.0,0.0,1820.0,29.742513911539717,,30.25832611512059,,,-95.4459939358594,,-95.52080933483404,,
TX,Dallas / Houston,2022-12-05,1456.6,371.9,411.5,0.0,198.0,2438.0,31.93413985167874,31.14965823077925,29.770920942188962,,29.57998274618186,-96.43229409678007,-95.96561591001787,-95.28943734291369,,-95.39873606988108
TX,Dallas / Houston,2022-12-06,211.66666666666666,211.66666666666666,0.0,0.0,211.66666666666666,635.0,29.76977606189995,29.864057844410503,,,29.5990016,-95.21289268508092,-95.45818102006461,,,-95.3688527
TX,Dallas / Houston,2022-12-07,4130.333333333333,1712.3333333333335,260.6666666666667,0.0,260.6666666666667,6364.0,29.97193610785732,32.22815960496981,32.6026307254389,,29.580245261347233,-95.61760999193031,-96.63120681288703,-96.78783244900674,,-95.39563538455086
TX,Dallas / Houston,2022-12-08,1968.1666666666667,2027.3333333333335,1465.0,0.0,843.5,6304.0,31.467118589822707,32.60555743005594,29.8004549788629,,29.599104745112417,-96.18642197137635,-96.82413392895221,-95.30714499342447,,-95.36744540101677
TX,Dallas / Houston,2022-12-10,21977.0,372.6666666666667,4857.0,1017.0,1203.3333333333333,29427.0,29.712769555997895,31.246368051849494,32.53641445006601,29.90285406390539,29.577160806889577,-95.47092082772696,-96.03533878204992,-96.72656658481765,-95.33106466427998,-95.4041459294079
TX,Dallas / Houston,2022-12-11,2786.6666666666665,3685.1666666666665,734.8333333333333,0.0,1633.3333333333333,8840.0,32.42125662926845,31.118126337518625,31.026439958462294,,29.57998905522252,-96.71122194339037,-95.99605691347199,-95.9320888333312,,-95.3967199373172
